nm,front surface transmssion,substrate transmission,predicted QE (%)
350,50.5496,0,50.5496
351,50.3427,0,50.3427
352,50.1304,0,50.1304
353,49.8741,0,49.8741
354,49.6084,0,49.6084
355,49.3161,0,49.3161
356,49.0189,0,49.0189
357,48.6977,0,48.6977
358,48.3652,0,48.3652
359,48.0331,0,48.0331
360,47.7013,0,47.7013
361,47.4173,0,47.4173
362,47.1565,0,47.1565
363,46.9572,0,46.9572
364,46.812,0,46.812
365,46.7037,0,46.7037
366,46.6982,0,46.6982
367,46.7007,0,46.7007
368,46.8248,0,46.8248
369,46.9214,0,46.9214
370,47.1411,0,47.1411
371,47.3359,0,47.3359
372,47.6079,0,47.6079
373,47.8847,0,47.8847
374,48.1939,0,48.1939
375,48.5258,0,48.5258
376,48.8605,0,48.8605
377,49.2219,0,49.2219
378,49.5778,0,49.5778
379,49.9291,0,49.9291
380,50.2786,0,50.2786
381,50.6123,0,50.6123
382,50.9402,0,50.9402
383,51.267,0,51.267
384,51.5915,0,51.5915
385,51.9177,0,51.9177
386,52.1954,0,52.1954
387,52.4747,0,52.4747
388,52.7496,0,52.7496
389,53.0203,0,53.0203
390,53.2895,0,53.2895
391,53.5311,0,53.5311
392,53.7744,0,53.7744
393,54.0073,0,54.0073
394,54.2336,0,54.2336
395,54.4594,0,54.4594
396,54.6682,0,54.6682
397,54.8784,0,54.8784
398,55.0759,0,55.0759
399,55.2653,0,55.2653
400,55.4561,0,55.4561
401,55.638,0,55.638
402,55.821,0,55.821
403,55.9928,0,55.9928
404,56.1534,0,56.1534
405,56.3149,0,56.3149
406,56.4797,0,56.4797
407,56.6463,0,56.6463
408,56.8095,0,56.8095
409,56.9551,0,56.9551
410,57.1017,0,57.1017
411,57.2423,0,57.2423
412,57.3769,0,57.3769
413,57.5125,0,57.5125
414,57.6425,0,57.6425
415,57.7705,0,57.7705
416,57.8993,0,57.8993
417,58.0223,0,58.0223
418,58.1454,0,58.1454
419,58.268,0,58.268
420,58.3809,0,58.3809
421,58.4944,0,58.4944
422,58.6055,0,58.6055
423,58.7103,0,58.7103
424,58.8156,0,58.8156
425,58.9211,0,58.9211
426,59.0267,0,59.0267
427,59.1331,0,59.1331
428,59.234,0,59.234
429,59.3295,0,59.3295
430,59.4255,0,59.4255
431,59.5207,0,59.5207
432,59.6151,0,59.6151
433,59.7099,0,59.7099
434,59.8008,0,59.8008
435,59.8876,0,59.8876
436,59.975,0,59.975
437,60.0603,0,60.0603
438,60.1423,0,60.1423
439,60.2247,0,60.2247
440,60.3065,0,60.3065
441,60.3865,0,60.3865
442,60.4668,0,60.4668
443,60.545,0,60.545
444,60.6138,0,60.6138
445,60.6829,0,60.6829
446,60.7522,0,60.7522
447,60.828,0,60.828
448,60.9042,0,60.9042
449,60.9807,0,60.9807
450,61.0481,0,61.0481
451,61.1134,0,61.1134
452,61.1789,0,61.1789
453,61.2454,0,61.2454
454,61.3128,0,61.3128
455,61.3806,0,61.3806
456,61.4477,0,61.4477
457,61.5115,0,61.5115
458,61.5755,0,61.5755
459,61.6398,0,61.6398
460,61.701,0,61.701
461,61.7615,0,61.7615
462,61.8223,0,61.8223
463,61.8836,0,61.8836
464,61.9457,0,61.9457
465,62.008,0,62.008
466,62.0705,0,62.0705
467,62.1207,0,62.1207
468,62.1696,0,62.1696
469,62.2186,0,62.2186
470,62.2705,0,62.2705
471,62.3267,0,62.3267
472,62.3831,0,62.3831
473,62.4396,0,62.4396
474,62.4793,0,62.4793
475,62.5146,0,62.5146
476,62.5498,0,62.5498
477,62.5864,0,62.5864
478,62.6363,0,62.6363
479,62.6864,0,62.6864
480,62.7367,0,62.7367
481,62.7844,0,62.7844
482,62.8282,0,62.8282
483,62.8722,0,62.8722
484,62.9163,0,62.9163
485,62.9594,0,62.9594
486,63.0022,0,63.0022
487,63.0452,0,63.0452
488,63.0883,0,63.0883
489,63.1309,0,63.1309
490,63.1735,0,63.1735
491,63.2163,0,63.2163
492,63.2592,0,63.2592
493,63.2995,0,63.2995
494,63.3398,0,63.3398
495,63.3803,0,63.3803
496,63.4208,0,63.4208
497,63.4593,0,63.4593
498,63.4979,0,63.4979
499,63.5367,0,63.5367
500,63.5751,0,63.5751
501,63.6087,0,63.6087
502,63.6425,0,63.6425
503,63.6764,0,63.6764
504,63.7104,0,63.7104
505,63.7505,0,63.7505
506,63.7907,0,63.7907
507,63.831,0,63.831
508,63.8715,0,63.8715
509,63.9026,0,63.9026
510,63.9327,0,63.9327
511,63.9628,0,63.9628
512,63.9931,0,63.9931
513,64.0252,0,64.0252
514,64.0582,0,64.0582
515,64.0913,0,64.0913
516,64.1245,0,64.1245
517,64.1565,0,64.1565
518,64.1867,0,64.1867
519,64.217,0,64.217
520,64.2474,0,64.2474
521,64.2777,0,64.2777
522,64.3068,0,64.3068
523,64.336,0,64.336
524,64.3653,0,64.3653
525,64.3947,0,64.3947
526,64.4217,0,64.4217
527,64.4473,0,64.4473
528,64.4729,0,64.4729
529,64.4985,0,64.4985
530,64.5248,0,64.5248
531,64.5562,0,64.5562
532,64.5876,0,64.5876
533,64.6191,0,64.6191
534,64.6507,0,64.6507
535,64.6792,0,64.6792
536,64.7057,0,64.7057
537,64.7323,0,64.7323
538,64.7589,0,64.7589
539,64.7856,0,64.7856
540,64.8106,0,64.8106
541,64.8356,0,64.8356
542,64.8605,0,64.8605
543,64.8856,0,64.8856
544,64.9108,0,64.9108
545,64.9364,0,64.9364
546,64.9621,0,64.9621
547,64.9879,0,64.9879
548,65.0137,0,65.0137
549,65.0373,0,65.0373
550,65.0575,0.0001,65.0574
551,65.0778,0.0001,65.0777
552,65.0981,0.0003,65.0978
553,65.1184,0.0008,65.1176
554,65.1409,0.001,65.1399
555,65.1657,0.0007,65.165
556,65.1905,0.0005,65.19
557,65.2154,0.0003,65.2151
558,65.2403,0.0002,65.2401
559,65.2625,0.0002,65.2623
560,65.2819,0.0003,65.2816
561,65.3014,0.0005,65.3009
562,65.321,0.0008,65.3202
563,65.3406,0.0011,65.3395
564,65.3619,0.0014,65.3605
565,65.3856,0.0013,65.3843
566,65.4093,0.0011,65.4082
567,65.4332,0.001,65.4322
568,65.457,0.0009,65.4561
569,65.4791,0.0009,65.4782
570,65.4969,0.0012,65.4957
571,65.5147,0.0016,65.5131
572,65.5325,0.002,65.5305
573,65.5505,0.0026,65.5479
574,65.5684,0.0035,65.5649
575,65.588,0.0042,65.5838
576,65.6077,0.0051,65.6026
577,65.6274,0.0063,65.6211
578,65.6471,0.0076,65.6395
579,65.667,0.0093,65.6577
580,65.6867,0.0091,65.6776
581,65.7063,0.0077,65.6986
582,65.7261,0.0066,65.7195
583,65.7458,0.0056,65.7402
584,65.7656,0.0047,65.7609
585,65.7851,0.0042,65.7809
586,65.8034,0.0042,65.7992
587,65.8217,0.0043,65.8174
588,65.8401,0.0044,65.8357
589,65.8585,0.0045,65.854
590,65.8769,0.0045,65.8724
591,65.8937,0.0051,65.8886
592,65.9094,0.0061,65.9033
593,65.9252,0.0074,65.9178
594,65.941,0.0088,65.9322
595,65.9569,0.0106,65.9463
596,65.9728,0.0127,65.9601
597,65.9886,0.0144,65.9742
598,66.0044,0.0163,65.9881
599,66.0203,0.0185,66.0018
600,66.0362,0.0209,66.0153
601,66.0522,0.0236,66.0286
602,66.0681,0.0263,66.0418
603,66.0826,0.0267,66.0559
604,66.0971,0.027,66.0701
605,66.1117,0.0274,66.0843
606,66.1264,0.0277,66.0987
607,66.141,0.0281,66.1129
608,66.1559,0.0288,66.1271
609,66.1717,0.0307,66.141
610,66.1876,0.0327,66.1549
611,66.2034,0.0349,66.1685
612,66.2194,0.0372,66.1822
613,66.2353,0.0396,66.1957
614,66.2509,0.0427,66.2082
615,66.2647,0.0478,66.2169
616,66.2786,0.0534,66.2252
617,66.2926,0.0598,66.2328
618,66.3065,0.0668,66.2397
619,66.3206,0.0747,66.2459
620,66.3347,0.0826,66.2521
621,66.3502,0.0835,66.2667
622,66.3657,0.0844,66.2813
623,66.3812,0.0854,66.2958
624,66.3968,0.0863,66.3105
625,66.4124,0.0872,66.3252
626,66.428,0.0882,66.3398
627,66.4405,0.0998,66.3407
628,66.4522,0.1161,66.3361
629,66.4639,0.1349,66.329
630,66.4756,0.1568,66.3188
631,66.4874,0.1822,66.3052
632,66.4992,0.2115,66.2877
633,66.5118,0.2364,66.2754
634,66.5253,0.2497,66.2756
635,66.5389,0.2638,66.2751
636,66.5525,0.2786,66.2739
637,66.5662,0.2941,66.2721
638,66.5798,0.3105,66.2693
639,66.5935,0.3277,66.2658
640,66.6068,0.3454,66.2614
641,66.62,0.3639,66.2561
642,66.6333,0.3834,66.2499
643,66.6466,0.4039,66.2427
644,66.6599,0.4253,66.2346
645,66.6732,0.4479,66.2253
646,66.6863,0.4715,66.2148
647,66.698,0.496,66.202
648,66.7097,0.5217,66.188
649,66.7214,0.5487,66.1727
650,66.7332,0.5769,66.1563
651,66.7451,0.6065,66.1386
652,66.7569,0.6376,66.1193
653,66.7682,0.6588,66.1094
654,66.7786,0.6636,66.115
655,66.7891,0.6684,66.1207
656,66.7996,0.6732,66.1264
657,66.8101,0.678,66.1321
658,66.8206,0.6829,66.1377
659,66.8312,0.6877,66.1435
660,66.8421,0.7067,66.1354
661,66.8535,0.7409,66.1126
662,66.865,0.7766,66.0884
663,66.8764,0.8139,66.0625
664,66.8879,0.8529,66.035
665,66.8994,0.8936,66.0058
666,66.9109,0.9362,65.9747
667,66.9224,0.9804,65.942
668,66.9338,1.0262,65.9076
669,66.9451,1.074,65.8711
670,66.9566,1.1239,65.8327
671,66.968,1.176,65.792
672,66.9795,1.2303,65.7492
673,66.9909,1.287,65.7039
674,67.0021,1.3457,65.6564
675,67.0119,1.4058,65.6061
676,67.0217,1.4684,65.5533
677,67.0315,1.5335,65.498
678,67.0413,1.6014,65.4399
679,67.0512,1.672,65.3792
680,67.0611,1.7455,65.3156
681,67.071,1.8221,65.2489
682,67.0797,1.8457,65.234
683,67.0881,1.8557,65.2324
684,67.0966,1.8657,65.2309
685,67.1051,1.8757,65.2294
686,67.1136,1.8857,65.2279
687,67.1221,1.8958,65.2263
688,67.1307,1.9059,65.2248
689,67.1392,1.916,65.2232
690,67.1476,1.9262,65.2214
691,67.1561,1.9363,65.2198
692,67.1645,1.9465,65.218
693,67.173,1.9567,65.2163
694,67.1815,1.967,65.2145
695,67.19,1.9773,65.2127
696,67.1985,1.9875,65.211
697,67.2068,2.0319,65.1749
698,67.2148,2.1125,65.1023
699,67.2227,2.196,65.0267
700,67.2307,2.2826,64.9481
701,67.2388,2.3723,64.8665
702,67.2468,2.4653,64.7815
703,67.2549,2.5617,64.6932
704,67.2629,2.6615,64.6014
705,67.2716,2.7644,64.5072
706,67.2808,2.8703,64.4105
707,67.2901,2.9801,64.31
708,67.2993,3.0936,64.2057
709,67.3086,3.2112,64.0974
710,67.3179,3.3329,63.985
711,67.3272,3.4589,63.8683
712,67.3366,3.5892,63.7474
713,67.3445,3.6757,63.6688
714,67.3502,3.6911,63.6591
715,67.3559,3.7064,63.6495
716,67.3616,3.7217,63.6399
717,67.3673,3.7371,63.6302
718,67.3731,3.7525,63.6206
719,67.3788,3.768,63.6108
720,67.3846,3.7834,63.6012
721,67.3908,3.8223,63.5685
722,67.3985,3.9577,63.4408
723,67.4062,4.0975,63.3087
724,67.414,4.2418,63.1722
725,67.4218,4.3908,63.031
726,67.4296,4.5445,62.8851
727,67.4374,4.7033,62.7341
728,67.4452,4.8671,62.5781
729,67.453,5.0361,62.4169
730,67.4592,5.1008,62.3584
731,67.4646,5.1192,62.3454
732,67.47,5.1377,62.3323
733,67.4755,5.1562,62.3193
734,67.481,5.1747,62.3063
735,67.4865,5.1933,62.2932
736,67.492,5.2118,62.2802
737,67.4975,5.2304,62.2671
738,67.503,5.249,62.254
739,67.5105,5.4209,62.0896
740,67.518,5.5979,61.9201
741,67.5255,5.7803,61.7452
742,67.533,5.968,61.565
743,67.5406,6.1614,61.3792
744,67.5482,6.3604,61.1878
745,67.5557,6.5654,60.9903
746,67.5633,6.7764,60.7869
747,67.5708,6.9737,60.5971
748,67.5772,6.9956,60.5816
749,67.5837,7.0175,60.5662
750,67.5901,7.0393,60.5508
751,67.5966,7.0613,60.5353
752,67.6031,7.0832,60.5199
753,67.6096,7.1051,60.5045
754,67.6161,7.1271,60.489
755,67.6226,7.149,60.4736
756,67.6291,7.171,60.4581
757,67.6342,7.388,60.2462
758,67.6393,7.611,60.0283
759,67.6445,7.8401,59.8044
760,67.6496,8.0755,59.5741
761,67.6548,8.3173,59.3375
762,67.66,8.5657,59.0943
763,67.6651,8.8208,58.8443
764,67.6703,9.0828,58.5875
765,67.6755,9.3519,58.3236
766,67.6807,9.4515,58.2292
767,67.6858,9.4766,58.2092
768,67.6909,9.5016,58.1893
769,67.6961,9.5266,58.1695
770,67.7012,9.5516,58.1496
771,67.7064,9.5766,58.1298
772,67.7116,9.6017,58.1099
773,67.7167,9.6267,58.09
774,67.7219,9.6517,58.0702
775,67.7273,9.7008,58.0265
776,67.7343,9.9702,57.7641
777,67.7414,10.2464,57.495
778,67.7484,10.5295,57.2189
779,67.7555,10.8197,56.9358
780,67.7626,11.1171,56.6455
781,67.7697,11.4219,56.3478
782,67.7767,11.7342,56.0425
783,67.7839,12.0543,55.7296
784,67.791,12.3822,55.4088
785,67.7978,12.625,55.1728
786,67.8037,12.6531,55.1506
787,67.8097,12.6813,55.1284
788,67.8157,12.7094,55.1063
789,67.8217,12.7375,55.0842
790,67.8277,12.7656,55.0621
791,67.8337,12.7938,55.0399
792,67.8398,12.8219,55.0179
793,67.8458,12.85,54.9958
794,67.8519,12.8781,54.9738
795,67.8581,12.9658,54.8923
796,67.8649,13.2963,54.5686
797,67.8717,13.6343,54.2374
798,67.8785,13.9801,53.8984
799,67.8853,14.3338,53.5515
800,67.8922,14.6955,53.1967
801,67.899,15.0653,52.8337
802,67.9059,15.4436,52.4623
803,67.9128,15.8304,52.0824
804,67.9197,16.2258,51.6939
805,67.9265,16.6302,51.2963
806,67.9316,16.6983,51.2333
807,67.9364,16.7286,51.2078
808,67.9412,16.7588,51.1824
809,67.9461,16.789,51.1571
810,67.9509,16.8192,51.1317
811,67.9558,16.8494,51.1064
812,67.9607,16.8796,51.0811
813,67.9656,16.9097,51.0559
814,67.9704,16.9399,51.0305
815,67.9753,16.97,51.0053
816,67.9805,17.1086,50.8719
817,67.986,17.5056,50.4804
818,67.9916,17.9107,50.0809
819,67.9972,18.3243,49.6729
820,68.0028,18.7463,49.2565
821,68.0084,19.177,48.8314
822,68.014,19.6165,48.3975
823,68.0196,20.065,47.9546
824,68.0252,20.5226,47.5026
825,68.0309,20.9896,47.0413
826,68.0365,21.466,46.5705
827,68.041,21.8215,46.2195
828,68.0438,21.9847,46.0591
829,68.0467,22.1488,45.8979
830,68.0495,22.3138,45.7357
831,68.0523,22.4795,45.5728
832,68.0552,22.6461,45.4091
833,68.0581,22.8135,45.2446
834,68.0609,22.9818,45.0791
835,68.0638,23.1509,44.9129
836,68.0667,23.3208,44.7459
837,68.0695,23.4916,44.5779
838,68.0724,23.6632,44.4092
839,68.0753,23.8357,44.2396
840,68.0782,24.009,44.0692
841,68.0812,24.1832,43.898
842,68.0841,24.3582,43.7259
843,68.087,24.5341,43.5529
844,68.0899,24.7108,43.3791
845,68.0929,24.8884,43.2045
846,68.0958,25.0668,43.029
847,68.0988,25.2461,42.8527
848,68.1017,25.4262,42.6755
849,68.1047,25.6072,42.4975
850,68.1077,25.7891,42.3186
851,68.1107,25.9719,42.1388
852,68.1137,26.1555,41.9582
853,68.1167,26.3399,41.7768
854,68.1197,26.5253,41.5944
855,68.1227,26.7115,41.4112
856,68.1257,26.8986,41.2271
857,68.1288,27.0866,41.0422
858,68.1318,27.2754,40.8564
859,68.1348,27.4651,40.6697
860,68.1379,27.6557,40.4822
861,68.1409,27.8472,40.2937
862,68.144,28.0396,40.1044
863,68.1471,28.2328,39.9143
864,68.1501,28.4269,39.7232
865,68.1532,28.622,39.5312
866,68.1563,28.8179,39.3384
867,68.1594,29.0147,39.1447
868,68.1625,29.2124,38.9501
869,68.1656,29.4109,38.7547
870,68.1687,29.6104,38.5583
871,68.1718,29.8108,38.361
872,68.1749,30.0121,38.1628
873,68.1781,30.2142,37.9639
874,68.1812,30.4173,37.7639
875,68.1844,30.6213,37.5631
876,68.1875,30.8261,37.3614
877,68.1907,31.0319,37.1588
878,68.1938,31.2386,36.9552
879,68.197,31.4462,36.7508
880,68.2002,31.6547,36.5455
881,68.2033,31.8641,36.3392
882,68.2065,32.0744,36.1321
883,68.2097,32.2857,35.924
884,68.2129,32.4978,35.7151
885,68.2161,32.7109,35.5052
886,68.2193,32.9249,35.2944
887,68.2225,33.1398,35.0827
888,68.2257,33.3556,34.8701
889,68.229,33.5723,34.6567
890,68.2322,33.79,34.4422
891,68.2354,34.0086,34.2268
892,68.2387,34.2281,34.0106
893,68.2419,34.4486,33.7933
894,68.2452,34.6699,33.5753
895,68.2484,34.8922,33.3562
896,68.2517,35.1155,33.1362
897,68.2549,35.3396,32.9153
898,68.2582,35.5647,32.6935
899,68.2615,35.7908,32.4707
900,68.2648,36.0177,32.2471
901,68.2681,36.2457,32.0224
902,68.2714,36.4745,31.7969
903,68.2747,36.7043,31.5704
904,68.278,36.935,31.343
905,68.2813,37.1667,31.1146
906,68.2846,37.3993,30.8853
907,68.2879,37.6329,30.655
908,68.2913,37.8674,30.4239
909,68.2946,38.1028,30.1918
910,68.2979,38.3392,29.9587
911,68.3013,38.5766,29.7247
912,68.3046,38.8149,29.4897
913,68.308,39.0541,29.2539
914,68.3114,39.2944,29.017
915,68.3147,39.5355,28.7792
916,68.3181,39.7776,28.5405
917,68.3215,40.0207,28.3008
918,68.3249,40.2648,28.0601
919,68.3283,40.5098,27.8185
920,68.3317,40.7557,27.576
921,68.3351,41.0026,27.3325
922,68.3385,41.2505,27.088
923,68.3419,41.4994,26.8425
924,68.3453,41.7492,26.5961
925,68.3487,42,26.3487
926,68.3521,42.2517,26.1004
927,68.3556,42.5044,25.8512
928,68.359,42.7581,25.6009
929,68.3625,43.0128,25.3497
930,68.3659,43.2684,25.0975
931,68.3694,43.525,24.8444
932,68.3728,43.7826,24.5902
933,68.3763,44.0411,24.3352
934,68.3797,44.3006,24.0791
935,68.3832,44.5611,23.8221
936,68.3867,44.8226,23.5641
937,68.3902,45.0851,23.3051
938,68.3936,45.3485,23.0451
939,68.3971,45.6129,22.7842
940,68.4006,45.8783,22.5223
941,68.4041,46.1447,22.2594
942,68.4076,46.4121,21.9955
943,68.4111,46.6804,21.7307
944,68.4147,46.9498,21.4649
945,68.4182,47.2201,21.1981
946,68.4217,47.4914,20.9303
947,68.4252,47.7637,20.6615
948,68.4288,48.037,20.3918
949,68.4323,48.3113,20.121
950,68.4358,48.5866,19.8492
951,68.4394,48.8629,19.5765
952,68.4429,49.1401,19.3028
953,68.4465,49.4184,19.0281
954,68.45,49.6977,18.7523
955,68.4536,49.9779,18.4757
956,68.4572,50.2592,18.198
957,68.4607,50.5414,17.9193
958,68.4643,50.8247,17.6396
959,68.4679,51.1089,17.359
960,68.4715,51.3942,17.0773
961,68.475,51.6804,16.7946
962,68.4786,51.9677,16.5109
963,68.4822,52.2559,16.2263
964,68.4858,52.5452,15.9406
965,68.4894,52.8355,15.6539
966,68.4931,53.1268,15.3663
967,68.4967,53.419,15.0777
968,68.5003,53.7123,14.788
969,68.5039,54.0066,14.4973
970,68.5075,54.302,14.2055
971,68.5112,54.5983,13.9129
972,68.5148,54.8956,13.6192
973,68.5184,55.194,13.3244
974,68.5221,55.4933,13.0288
975,68.5257,55.7937,12.732
976,68.5294,56.0951,12.4343
977,68.533,56.3975,12.1355
978,68.5367,56.7009,11.8358
979,68.5404,57.0054,11.535
980,68.544,57.3108,11.2332
981,68.5477,57.6173,10.9304
982,68.5514,57.9248,10.6266
983,68.5551,58.2333,10.3218
984,68.5588,58.5428,10.016
985,68.5624,58.8534,9.709
986,68.5661,59.165,9.4011
987,68.5698,59.4776,9.0922
988,68.5735,59.7912,8.7823
989,68.5773,60.1059,8.4714
990,68.581,60.4215,8.1595
991,68.5847,60.7382,7.8465
992,68.5884,61.056,7.5324
993,68.5921,61.3747,7.2174
994,68.5959,61.6945,6.9014
995,68.5996,62.0153,6.5843
996,68.6033,62.3372,6.2661
997,68.6071,62.66,5.9471
998,68.6108,62.9839,5.6269
999,68.6145,63.3089,5.3056
1000,68.6183,63.6348,4.9835
1001,68.622,63.7335,4.8885
1002,68.6258,63.8411,4.7847
1003,68.6295,63.944,4.6855
1004,68.6333,64.0285,4.6048
1005,68.637,64.0983,4.5387
1006,68.6408,64.1756,4.4652
1007,68.6445,64.2833,4.3612
1008,68.6483,64.4217,4.2266
1009,68.6521,64.5624,4.0897
1010,68.6558,64.6677,3.9881
1011,68.6596,64.7222,3.9374
1012,68.6634,64.7508,3.9126
1013,68.6672,64.8042,3.863
1014,68.6709,64.9217,3.7492
1015,68.6747,65.097,3.5777
1016,68.6785,65.277,3.4015
1017,68.6823,65.3974,3.2849
1018,68.6861,65.4322,3.2539
1019,68.6899,65.4185,3.2714
1020,68.6937,65.4344,3.2593
1021,68.6976,65.5433,3.1543
1022,68.7014,65.7457,2.9557
1023,68.7052,65.9728,2.7324
1024,68.709,66.1305,2.5785
1025,68.7128,66.1675,2.5453
1026,68.7167,66.11,2.6067
1027,68.7205,66.0553,2.6652
1028,68.7243,66.0505,2.6738
1029,68.7282,66.1192,2.609
1030,68.732,66.2534,2.4786
1031,68.7359,66.4176,2.3183
1032,68.7397,66.5646,2.1751
1033,68.7436,66.6558,2.0878
1034,68.7475,66.6775,2.07
1035,68.7513,66.6461,2.1052
1036,68.7552,66.5994,2.1558
1037,68.7591,66.58,2.1791
1038,68.7629,66.6173,2.1456
1039,68.7668,66.7162,2.0506
1040,68.7707,66.8563,1.9144
1041,68.7746,67.0014,1.7732
1042,68.7785,67.114,1.6645
1043,68.7824,67.1717,1.6107
1044,68.7863,67.1751,1.6112
1045,68.7902,67.1469,1.6433
1046,68.7941,67.1215,1.6726
1047,68.798,67.1303,1.6677
1048,68.8019,67.1898,1.6121
1049,68.8058,67.2955,1.5103
1050,68.8097,67.4251,1.3846
1051,68.8136,67.5479,1.2657
1052,68.8175,67.6164,1.2011
1053,68.8215,67.6328,1.1887
1054,68.8254,67.6038,1.2216
1055,68.8293,67.556,1.2733
1056,68.8333,67.5237,1.3096
1057,68.8372,67.5337,1.3035
