36 0.000680038 44.2729 326156 -13.3006 -12.74 -12.1306 -11.7206 -11.35 -14.0706 -12.74 -12.39 -12.2206 -12.0406 -15.8547 -15.5647 -15.2047 -11.2347 -11.1253 -11.0747 -10.8753
37 0.000717232 44.2544 317024 -13.3164 -12.7517 -12.1464 -11.7364 -11.3617 -14.0864 -12.7517 -12.4017 -12.2364 -12.0564 -15.8995 -15.6095 -15.2495 -11.2795 -11.1742 -11.1195 -10.9242
38 0.000756459 44.2359 308147 -13.3305 -12.7618 -12.1605 -11.7505 -11.3718 -14.1005 -12.7618 -12.4118 -12.2505 -12.0705 -15.9418 -15.6518 -15.2918 -11.3218 -11.2205 -11.1618 -10.9705
39 0.000797832 44.2174 299519 -13.3458 -12.7786 -12.1786 -11.7658 -11.3886 -14.1158 -12.7786 -12.4286 -12.2658 -12.0858 -15.9857 -15.6957 -15.3357 -11.3686 -11.2657 -11.2086 -11.0157
40 0.000841467 44.1989 291132 -13.3607 -12.7976 -12.1976 -11.7807 -11.4076 -14.1307 -12.7976 -12.4476 -12.2807 -12.1007 -16.0291 -15.7391 -15.3791 -11.4161 -11.3091 -11.2561 -11.0591
41 0.000887489 44.1804 282980 -13.3757 -12.8157 -12.2157 -11.7967 -11.4267 -14.1457 -12.8157 -12.4657 -12.2967 -12.1167 -16.0714 -15.7814 -15.4214 -11.4624 -11.3524 -11.3014 -11.1024
42 0.000936028 44.1619 275057 -13.3955 -12.8355 -12.2355 -11.8206 -11.4506 -14.1655 -12.8355 -12.4855 -12.3206 -12.1406 -16.116 -15.826 -15.466 -11.5111 -11.4011 -11.346 -11.1511
43 0.000987222 44.1434 267355 -13.4135 -12.8535 -12.2535 -11.8426 -11.4726 -14.1835 -12.8535 -12.5035 -12.3426 -12.1626 -16.158 -15.868 -15.508 -11.5571 -11.4471 -11.388 -11.1971
44 0.00104122 44.1249 259869 -13.4363 -12.8763 -12.2763 -11.8663 -11.4963 -14.2063 -12.8763 -12.5263 -12.3663 -12.1863 -16.1991 -15.9123 -15.5523 -11.6023 -11.4923 -11.4355 -11.2423
45 0.00109816 44.1064 252593 -13.4591 -12.8991 -12.2991 -11.8891 -11.5191 -14.2291 -12.8991 -12.5491 -12.3891 -12.2091 -16.2382 -15.9555 -15.5955 -11.6455 -11.5355 -11.4828 -11.2855
46 0.00115822 44.0879 245520 -13.4829 -12.9229 -12.3229 -11.9129 -11.5429 -14.2529 -12.9229 -12.5729 -12.4129 -12.2329 -16.2781 -15.9968 -15.6381 -11.6894 -11.5794 -11.5294 -11.3294
47 0.00122157 44.0694 238646 -13.5107 -12.9507 -12.3507 -11.9407 -11.5707 -14.2807 -12.9507 -12.6007 -12.4407 -12.2607 -16.3224 -16.037 -15.6824 -11.7379 -11.6279 -11.5779 -11.3779
48 0.00128838 44.0509 231963 -13.5365 -12.9765 -12.3765 -11.9665 -11.5965 -14.3065 -12.9765 -12.6265 -12.4665 -12.2865 -16.3642 -16.0748 -15.7242 -11.7837 -11.6737 -11.6237 -11.4237
49 0.00135885 44.0324 225468 -13.5646 -13.0082 -12.4082 -11.9982 -11.6282 -14.3346 -13.0082 -12.6582 -12.4982 -12.3182 -16.4053 -16.1189 -15.7653 -11.8289 -11.7189 -11.6689 -11.4724
50 0.00143317 44.0139 219155 -13.5913 -13.039 -12.439 -12.029 -11.659 -14.3613 -13.039 -12.689 -12.529 -12.349 -16.4442 -16.1618 -15.8042 -11.8718 -11.7618 -11.7118 -11.5194
51 0.00151155 43.9954 213019 -13.6197 -13.0697 -12.4697 -12.0597 -11.6897 -14.3897 -13.0697 -12.7197 -12.5597 -12.3797 -16.4831 -16.2031 -15.8447 -11.9164 -11.8064 -11.7564 -11.5647
52 0.00159422 43.9769 207054 -13.6515 -13.1015 -12.5015 -12.0915 -11.7215 -14.4215 -13.1015 -12.7515 -12.5915 -12.4115 -16.5231 -16.2431 -15.8889 -11.9646 -11.8546 -11.8046 -11.6089
53 0.00168141 43.9584 201257 -13.6811 -13.1311 -12.5311 -12.1211 -11.7511 -14.4511 -13.1311 -12.7811 -12.6211 -12.4411 -16.5607 -16.2807 -15.9305 -12.0102 -11.9002 -11.8502 -11.6505
54 0.00177337 43.9399 195621 -13.7176 -13.1676 -12.5676 -12.1576 -11.7915 -14.4876 -13.1676 -12.8176 -12.6576 -12.4776 -16.6015 -16.3254 -15.9715 -12.0554 -11.9454 -11.8954 -11.6993
55 0.00187036 43.9214 190144 -13.7522 -13.2022 -12.6022 -12.1922 -11.8302 -14.5222 -13.2022 -12.8522 -12.6922 -12.5122 -16.6402 -16.3681 -16.0102 -12.0981 -11.9881 -11.9381 -11.7461
56 0.00197266 43.9029 184820 -13.7873 -13.2373 -12.6393 -12.2293 -11.8673 -14.5573 -13.2373 -12.8893 -12.7293 -12.5493 -16.6793 -16.4093 -16.0514 -12.1414 -12.0334 -11.9834 -11.7914
57 0.00208055 43.8844 179645 -13.823 -13.273 -12.6791 -12.2691 -11.903 -14.593 -13.273 -12.9291 -12.7691 -12.5891 -16.7191 -16.4491 -16.0953 -12.1853 -12.0814 -12.0314 -11.8353
58 0.00219434 43.8659 174615 -13.8567 -13.3067 -12.7167 -12.3067 -11.9367 -14.6267 -13.3067 -12.9667 -12.8067 -12.6267 -16.7567 -16.4867 -16.1367 -12.2269 -12.1268 -12.0768 -11.8769
59 0.00231435 43.8474 169726 -13.8976 -13.3476 -12.7576 -12.3476 -11.9776 -14.6676 -13.3476 -13.0076 -12.8476 -12.6676 -16.7976 -16.5276 -16.1776 -12.2762 -12.1719 -12.1219 -11.9262
60 0.00244093 43.8289 164973 -13.9361 -13.3861 -12.7961 -12.3861 -12.0161 -14.7061 -13.3861 -13.0461 -12.8861 -12.7061 -16.8361 -16.5661 -16.2161 -12.3227 -12.2144 -12.1644 -11.9727
61 0.00257443 43.8104 160354 -13.9732 -13.4256 -12.8356 -12.4256 -12.058 -14.7432 -13.4256 -13.0856 -12.9256 -12.748 -16.8756 -16.6056 -16.2556 -12.368 -12.2604 -12.2104 -12.0204
62 0.00271524 43.7919 155864 -14.0087 -13.4652 -12.8752 -12.4652 -12.1017 -14.7787 -13.4652 -13.1252 -12.9652 -12.7917 -16.9152 -16.6452 -16.2952 -12.4117 -12.3081 -12.2581 -12.0681
63 0.00286374 43.7734 151500 -14.0431 -13.5031 -12.9135 -12.5035 -12.1431 -14.8135 -13.5031 -13.1631 -13.0035 -12.8331 -16.9531 -16.6831 -16.3331 -12.454 -12.3535 -12.3035 -12.1135
64 0.00302037 43.7549 147258 -14.0838 -13.5438 -12.9584 -12.5484 -12.1838 -14.8584 -13.5438 -13.2038 -13.0484 -12.8738 -16.9938 -16.7238 -16.3738 -12.503 -12.3984 -12.3484 -12.1584
65 0.00318556 43.7364 143135 -14.122 -13.582 -13.0007 -12.5907 -12.222 -14.9007 -13.582 -13.242 -13.0907 -12.912 -17.032 -16.762 -16.412 -12.5493 -12.4407 -12.3907 -12.2007
66 0.00335978 43.7179 139127 -14.1646 -13.6246 -13.0418 -12.6346 -12.2646 -14.9418 -13.6218 -13.2846 -13.1318 -12.9546 -17.0691 -16.8018 -16.4518 -12.5946 -12.4873 -12.4373 -12.2473
