0.001 33.8331 527771 15.3132 14.8832 14.5232 14.0632 13.6032 13.9302 13.7418 13.4918
0.00110521 34.9431 509103 12.4912 12.0612 11.7012 11.2412 10.7812 11.0356 10.8524 10.6024
0.00122149 35.9476 491095 9.93195 9.50195 9.14195 8.68195 8.22195 8.40831 8.22831 7.97634
0.00135 36.8564 473724 7.60816 7.17816 6.81816 6.35816 5.89816 6.02237 5.84237 5.58523
0.00149203 37.6787 456967 5.49863 5.06863 4.71093 4.24863 3.79093 3.85334 3.67334 3.41334
0.00164901 38.4227 440804 3.58176 3.15176 2.79923 2.33176 1.87923 1.87964 1.69964 1.43964
0.0018225 39.0958 425211 1.8394 1.41202 1.0594 0.592025 0.139398 0.0831254 -0.0968746 -0.356875
0.00201425 39.705 410171 0.254779 -0.167439 -0.525221 -0.987439 -1.44522 -1.55305 -1.73305 -1.99305
0.00222617 40.2561 395662 -1.18509 -1.60509 -1.96509 -2.42509 -2.88509 -3.04463 -3.22463 -3.48463
0.00246038 40.7547 381667 -2.49345 -2.91345 -3.27345 -3.73345 -4.19345 -4.40443 -4.58443 -4.84443
0.00271924 41.2059 368167 -3.68689 -4.10689 -4.46689 -4.92689 -5.38361 -5.64643 -5.82643 -6.08643
0.00300533 41.6141 355144 -4.7742 -5.1942 -5.5542 -6.0142 -6.46579 -6.77993 -6.95993 -7.21993
0.00332152 41.9835 342582 -5.76877 -6.18877 -6.54877 -7.00877 -7.45877 -7.81763 -7.99763 -8.25402
0.00367098 42.3177 330464 -6.67599 -7.09599 -7.45599 -7.91599 -8.36599 -8.76581 -8.94581 -9.19708
0.0040572 42.6201 318775 -7.50877 -7.92877 -8.28484 -8.74484 -9.19877 -9.63631 -9.81631 -10.0663
0.00448406 42.8937 307499 -8.26944 -8.68944 -9.0404 -9.5004 -9.95944 -10.4327 -10.6127 -10.8627
0.00495583 43.1413 296622 -8.96658 -9.38658 -9.74084 -10.2008 -10.6566 -11.1664 -11.3464 -11.5964
0.00547723 43.3653 286130 -9.60304 -10.023 -10.3824 -10.8424 -11.293 -11.8385 -12.0185 -12.2685
0.00605348 43.568 276009 -10.1973 -10.6173 -10.9727 -11.4327 -11.8827 -12.4602 -12.6402 -12.8902
0.00669037 43.7514 266246 -10.7422 -11.1622 -11.5125 -11.9725 -12.4225 -13.0305 -13.2105 -13.4605
0.00739426 43.9173 256829 -11.246 -11.666 -12.016 -12.476 -12.926 -13.5606 -13.7406 -13.9857
0.00817221 44.0674 247744 -11.7076 -12.1276 -12.4776 -12.9376 -13.3876 -14.0475 -14.2275 -14.4675
0.00903201 44.2032 238981 -12.1417 -12.5617 -12.9117 -13.3717 -13.8217 -14.5026 -14.6773 -14.9226
0.00998227 44.3262 230528 -12.5408 -12.9608 -13.3108 -13.7708 -14.2204 -14.9214 -15.0917 -15.3414
0.0110325 44.4374 222373 -12.9183 -13.3383 -13.6883 -14.1483 -14.5927 -15.3094 -15.4849 -15.7294
0.0121932 44.538 214508 -13.2666 -13.6866 -14.0366 -14.4966 -14.9366 -15.6685 -15.8479 -16.0879
0.0134761 44.629 206920 -13.5934 -14.0134 -14.3634 -14.8234 -15.2634 -16.011 -16.1851 -16.4251
0.0148939 44.7112 199601 -13.897 -14.317 -14.667 -15.127 -15.567 -16.328 -16.499 -16.738
0.0164609 44.7853 192541 -14.1865 -14.6065 -14.9565 -15.4165 -15.8565 -16.6227 -16.7989 -17.0327
0.0181927 44.8514 185730 -14.4553 -14.8753 -15.2253 -15.684 -16.124 -16.8966 -17.0753 -17.3053
0.0201068 44.9085 179161 -14.7074 -15.1274 -15.4774 -15.9308 -16.3708 -17.1539 -17.3274 -17.5574
0.0222222 44.9536 172823 -14.9279 -15.3479 -15.6979 -16.1479 -16.5879 -17.3779 -17.5479 -17.7779
0.0245602 44.9809 166710 -15.105 -15.525 -15.875 -16.325 -16.765 -17.555 -17.725 -17.955
0.0271442 44.9839 160813 -15.2224 -15.6404 -15.9904 -16.4404 -16.8785 -17.6704 -17.8404 -18.0704
0.03 44.9622 155125 -15.2821 -15.695 -16.045 -16.495 -16.9278 -17.725 -17.895 -18.125
