0.001 40.6022 639744 -1.38777 -1.81367 -2.17367 -2.63777 -3.09777 -2.3793 -2.5652 -2.8252
0.00108984 40.9867 620234 -2.38427 -2.80577 -3.16577 -3.63427 -4.09427 -3.4418 -3.6233 -3.8833
0.00118775 41.3395 601319 -3.30206 -3.72206 -4.08206 -4.55206 -5.00909 -4.4236 -4.6036 -4.8636
0.00129446 41.6633 582980 -4.14688 -4.56688 -4.92688 -5.39688 -5.84948 -5.33051 -5.51051 -5.77051
0.00141076 41.9603 565201 -4.92488 -5.34671 -5.70671 -6.17488 -6.62671 -6.17042 -6.35225 -6.61042
0.00153751 42.2329 547964 -5.64204 -6.06834 -6.42834 -6.89204 -7.34834 -6.95015 -7.13645 -7.39015
0.00167564 42.483 531253 -6.30298 -6.73298 -7.09298 -7.55298 -8.01298 -7.67239 -7.86171 -8.11171
0.00182618 42.7125 515052 -6.91721 -7.34721 -7.70721 -8.16721 -8.62721 -8.34968 -8.53451 -8.78451
0.00199025 42.923 499344 -7.48292 -7.91292 -8.27292 -8.73292 -9.19292 -8.97653 -9.15699 -9.40699
0.00216905 43.1162 484116 -8.01054 -8.44054 -8.80054 -9.26054 -9.72054 -9.55915 -9.73915 -9.9932
0.00236392 43.2935 469352 -8.49775 -8.92775 -9.28775 -9.74775 -10.2077 -10.0992 -10.2792 -10.5376
0.0025763 43.4562 455038 -8.95195 -9.38195 -9.73904 -10.202 -10.659 -10.604 -10.784 -11.044
0.00280776 43.6054 441161 -9.37388 -9.80388 -10.1565 -10.6239 -11.0765 -11.0748 -11.2548 -11.5148
0.00306001 43.7424 427707 -9.76665 -10.1949 -10.5467 -11.0149 -11.4667 -11.5144 -11.6944 -11.9544
0.00333493 43.868 414663 -10.1345 -10.5582 -10.9145 -11.3782 -11.8345 -11.9269 -12.1069 -12.3669
0.00363454 43.9833 402017 -10.4752 -10.8952 -11.2552 -11.7152 -12.1752 -12.3114 -12.4914 -12.7514
0.00396108 44.0891 389757 -10.7938 -11.2138 -11.5738 -12.0338 -12.4938 -12.675 -12.855 -13.115
0.00431695 44.1862 377870 -11.0889 -11.5089 -11.8689 -12.3289 -12.7889 -13.0138 -13.1938 -13.4538
0.00470479 44.2753 366346 -11.3696 -11.7896 -12.1496 -12.6096 -13.0656 -13.3356 -13.5156 -13.7756
0.00512747 44.357 355174 -11.6311 -12.0511 -12.4111 -12.8711 -13.3227 -13.6368 -13.8168 -14.0768
0.00558813 44.4319 344342 -11.8793 -12.2993 -12.6593 -13.1193 -13.5693 -13.9223 -14.1023 -14.3594
0.00609018 44.5006 333841 -12.1131 -12.5331 -12.8931 -13.3531 -13.8031 -14.1915 -14.3715 -14.6242
0.00663733 44.5632 323660 -12.3334 -12.7534 -13.1117 -13.5717 -14.0234 -14.4454 -14.6254 -14.8754
0.00723364 44.62 313789 -12.5423 -12.9623 -13.3161 -13.7761 -14.2323 -14.6857 -14.8657 -15.1157
0.00788352 44.6702 304220 -12.7336 -13.1536 -13.5041 -13.9641 -14.4236 -14.9075 -15.0875 -15.3375
0.00859178 44.7123 294942 -12.9063 -13.3263 -13.6814 -14.1414 -14.5963 -15.1118 -15.2918 -15.5418
0.00936368 44.7429 285947 -13.0483 -13.4683 -13.8277 -14.2877 -14.7383 -15.2844 -15.4644 -15.7144
0.0102049 44.7574 277226 -13.1602 -13.5802 -13.9362 -14.3962 -14.8462 -15.4199 -15.5999 -15.8499
0.0111218 44.7531 268772 -13.2242 -13.6442 -13.9958 -14.4558 -14.9058 -15.506 -15.686 -15.936
0.0121209 44.7312 260575 -13.2453 -13.6653 -14.0153 -14.4753 -14.9253 -15.5494 -15.7294 -15.9766
0.0132099 44.6968 252628 -13.2347 -13.6547 -14.0047 -14.4647 -14.9147 -15.5609 -15.7409 -15.9837
0.0143967 44.6549 244924 -13.2066 -13.6266 -13.9766 -14.4366 -14.8866 -15.5533 -15.7316 -15.9733
0.0156901 44.609 237455 -13.1725 -13.5925 -13.9425 -14.4025 -14.8525 -15.5371 -15.7109 -15.9571
0.0170998 44.5612 230213 -13.1321 -13.5521 -13.9021 -14.3621 -14.8116 -15.5132 -15.6837 -15.9332
