model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
1001,89.655,85.337,4.318
1002,89.6261,85.3914,4.2347
1003,89.5972,85.4527,4.1445
1004,89.5684,85.5184,4.05
1005,89.5396,85.5828,3.9568
1006,89.5108,85.6389,3.8719
1007,89.4821,85.6823,3.7998
1008,89.4534,85.7139,3.7395
1009,89.4248,85.7403,3.6845
1010,89.3962,85.7717,3.6245
1011,89.3677,85.8184,3.5493
1012,89.3392,85.8859,3.4533
1013,89.3107,85.9726,3.3381
1014,89.2823,86.0687,3.2136
1015,89.2539,86.1593,3.0946
1016,89.2256,86.2297,2.9959
1017,89.1973,86.2706,2.9267
1018,89.169,86.2826,2.8864
1019,89.1408,86.277,2.8638
1020,89.1127,86.2723,2.8404
1021,89.0846,86.2887,2.7959
1022,89.0565,86.341,2.7155
1023,89.0285,86.4325,2.596
1024,89.0005,86.5535,2.447
1025,88.9726,86.6834,2.2892
1026,88.9447,86.7474,2.1973
1027,88.9169,86.7875,2.1294
1028,88.8891,86.8001,2.089
1029,88.8613,86.7873,2.074
1030,88.8336,86.7559,2.0777
1031,88.806,86.7163,2.0897
1032,88.7784,86.6798,2.0986
1033,88.7508,86.6569,2.0939
1034,88.7233,86.655,2.0683
1035,88.6958,86.6771,2.0187
1036,88.6684,86.7218,1.9466
