0.001 44.139 265528 6.23539e+12
0.00108739 44.1099 253925 6.59356e+12
0.00118241 44.0807 242829 6.9723e+12
0.00128574 44.0516 232217 7.3728e+12
0.0013981 44.0225 222070 7.79631e+12
0.00152028 43.9934 212366 8.24414e+12
0.00165313 43.9643 203086 8.71769e+12
0.00179759 43.9352 194211 9.21845e+12
0.00195468 43.9061 185725 9.74797e+12
0.00212549 43.877 177609 1.03079e+13
0.00231124 43.8479 169848 1.09e+13
0.00251321 43.8188 162426 1.15261e+13
0.00273283 43.7897 155328 1.21882e+13
0.00297165 43.7606 148540 1.28883e+13
0.00323134 43.7315 142049 1.36286e+13
0.00351372 43.7023 135842 1.44115e+13
0.00382077 43.6732 129906 1.52393e+13
0.00415466 43.6441 124229 1.61146e+13
0.00451773 43.615 118801 1.70403e+13
0.00491252 43.5859 113609 1.80191e+13
0.00534182 43.5568 108645 1.90542e+13
0.00580862 43.5277 103897 2.01486e+13
0.00631623 43.4986 99357.1 2.1306e+13
0.00686819 43.4695 95015.4 2.25299e+13
0.00746838 43.4404 90863.4 2.3824e+13
0.00812103 43.4113 86892.8 2.51925e+13
0.00883071 43.3822 83095.8 2.66396e+13
0.0096024 43.3531 79464.6 2.81698e+13
0.0104415 43.3239 75992.2 2.97879e+13
0.011354 43.2948 72671.5 3.1499e+13
0.0123462 43.2657 69495.8 3.33083e+13
0.0134251 43.2366 66459 3.52216e+13
0.0145983 43.2075 63554.9 3.72448e+13
0.015874 43.1784 60777.6 3.93842e+13
0.0172612 43.1493 58121.7 4.16464e+13
0.0187696 43.1202 55581.9 4.40387e+13
0.0204099 43.0911 53153.1 4.65683e+13
0.0221934 43.062 50830.4 4.92432e+13
0.0241329 43.0329 48609.2 5.20718e+13
0.0262418 43.0038 46485.1 5.50629e+13
0.028535 42.9747 44453.7 5.82258e+13
0.0310286 42.9455 42511.2 6.15704e+13
0.0337401 42.9164 40653.5 6.51071e+13
0.0366886 42.8873 38877.1 6.88469e+13
0.0398947 42.8582 37178.2 7.28016e+13
0.043381 42.8291 35553.6 7.69834e+13
0.047172 42.8 33999.9 8.14054e+13
0.0512943 42.7709 32514.2 8.60815e+13
0.0557768 42.7418 31093.4 9.10261e+13
0.060651 42.7127 29734.7 9.62548e+13
0.0659511 42.6836 28435.3 1.01784e+14
0.0717144 42.6545 27192.7 1.0763e+14
0.0779814 42.6254 26004.5 1.13813e+14
0.084796 42.5963 24868.1 1.2035e+14
0.0922062 42.5672 23781.4 1.27263e+14
0.100264 42.538 22742.2 1.34574e+14
0.109026 42.5089 21748.4 1.42304e+14
0.118553 42.4798 20798.1 1.50478e+14
0.128913 42.4507 19889.2 1.59122e+14
0.140179 42.4216 19020.1 1.68262e+14
0.152429 42.3925 18189 1.77927e+14
0.165749 42.3634 17394.1 1.88147e+14
0.180234 42.3343 16634 1.98955e+14
0.195984 42.3052 15907.2 2.10383e+14
0.21311 42.2761 15212 2.22468e+14
0.231733 42.247 14547.3 2.35246e+14
0.251984 42.2179 13911.6 2.48759e+14
0.274005 42.1888 13303.7 2.63048e+14
0.297949 42.1596 12722.3 2.78158e+14
0.323986 42.1305 12166.4 2.94136e+14
0.352299 42.1014 11634.8 3.11032e+14
0.383085 42.0723 11126.3 3.28898e+14
0.416562 42.0432 10640.1 3.4779e+14
0.452965 42.0141 10175.2 3.67768e+14
0.492548 41.985 9730.54 3.88893e+14
0.535591 41.9559 9305.34 4.11231e+14
0.582395 41.9268 8898.71 4.34853e+14
0.633289 41.8977 8509.85 4.59831e+14
0.688631 41.8686 8137.99 4.86245e+14
0.748809 41.8395 7782.37 5.14175e+14
0.814246 41.8104 7442.29 5.4371e+14
0.885401 41.7812 7117.08 5.74942e+14
0.962774 41.7521 6806.08 6.07967e+14
1.04691 41.723 6508.66 6.4289e+14
1.1384 41.6939 6224.25 6.79818e+14
1.23788 41.6648 5952.26 7.18868e+14
1.34605 41.6357 5692.15 7.6016e+14
1.46368 41.6066 5443.42 8.03825e+14
1.59159 41.5775 5205.55 8.49998e+14
1.73067 41.5484 4978.08 8.98823e+14
1.88192 41.5193 4760.54 9.50453e+14
2.04637 41.4902 4552.52 1.00505e+15
2.2252 41.4611 4353.58 1.06278e+15
2.41965 41.432 4163.34 1.12383e+15
2.6311 41.4028 3981.4 1.18838e+15
2.86103 41.3737 3807.42 1.25664e+15
3.11105 41.3446 3641.05 1.32883e+15
3.38292 41.3155 3481.94 1.40516e+15
3.67854 41.2864 3329.79 1.48587e+15
4 41.2573 3184.28 1.57122e+15
