0.817067 41.8331 6.63789e+14 0.313645 6824.1 10.5571 -14.8893 -15.5427 -15.8667 -15.9209 -15.8906 -15.7742 -15.3879 -15.8021 -16.1164 -16.3709 -13.838 -14.3729 -14.9963 -16.4603 -16.58 -16.7397 -16.7994
0.918204 41.8067 7.14798e+14 0.300545 6477.02 8.35501 -14.7047 -15.44 -15.8208 -15.91 -15.8969 -15.597 -15.2754 -15.7339 -16.0854 -16.3623 -13.467 -14.0047 -14.7124 -16.4839 -16.6185 -16.7931 -16.8677
1.02823 41.7757 7.67908e+14 0.288327 6138.54 6.65953 -14.4898 -15.3091 -15.7586 -15.8783 -15.8882 -15.3897 -15.1292 -15.6488 -16.0385 -16.3383 -13.0613 -13.5913 -14.3906 -16.498 -16.6479 -16.8378 -16.9276
1.14755 41.7402 8.22445e+14 0.276694 5811.45 5.34444 -14.2351 -15.1493 -15.662 -15.8291 -15.8627 -15.143 -14.9614 -15.5363 -15.9577 -16.297 -12.6089 -13.1233 -14.0174 -16.4884 -16.6619 -16.8676 -16.9811
1.2767 41.7001 8.78482e+14 0.265649 5494.96 4.31632 -13.9424 -14.9591 -15.548 -15.7575 -15.8211 -14.8583 -14.7573 -15.3944 -15.8598 -16.2393 -12.115 -12.6014 -13.6098 -16.4688 -16.6606 -16.8883 -17.0201
1.41602 41.6557 9.35999e+14 0.255195 5189.1 3.50769 -13.6098 -14.7414 -15.4124 -15.6629 -15.7593 -14.5339 -14.5231 -15.226 -15.7406 -16.1611 -11.5854 -12.0267 -13.1624 -16.4316 -16.6439 -16.8963 -17.0486
1.56588 41.6071 9.96271e+14 0.245632 4890.83 2.86764 -13.2324 -14.491 -15.2492 -15.5447 -15.6775 -14.165 -14.2558 -15.029 -15.597 -16.0598 -11.0159 -11.3902 -12.6665 -16.3752 -16.6129 -16.8906 -17.0683
1.72696 41.5544 1.05729e+15 0.236363 4605.64 2.35709 -12.8128 -14.2012 -15.0539 -15.4019 -15.5777 -13.754 -13.9489 -14.8004 -15.4285 -15.9342 -10.411 -10.6938 -12.1279 -16.3023 -16.5657 -16.8703 -17.0726
1.89967 41.4978 1.12035e+15 0.227688 4330.81 1.94756 -12.3463 -13.8753 -14.8246 -15.2342 -15.4538 -13.2963 -13.6054 -14.5448 -15.2343 -15.784 -9.77756 -9.92853 -11.5472 -16.2136 -16.5034 -16.8431 -17.063
2.08427 41.4378 1.1856e+15 0.219609 4067.08 1.61755 -11.8083 -13.4998 -14.5664 -15.0392 -15.313 -12.7763 -13.2208 -14.2415 -15.0033 -15.6071 -9.10381 -9.08339 -10.9187 -16.0999 -16.4258 -16.7927 -17.0486
2.28125 41.3749 1.25166e+15 0.211826 3817.41 1.35004 -11.2273 -13.0907 -14.2756 -14.8201 -15.1405 -12.2054 -12.7865 -13.9133 -14.7398 -15.3982 -8.41856 -8.16873 -10.2466 -15.9708 -16.3331 -16.7354 -17.0277
2.49115 41.3094 1.32046e+15 0.20464 3579.24 1.13195 -10.5852 -12.6389 -13.9513 -14.5699 -14.9438 -11.5798 -12.3142 -13.5374 -14.4506 -15.1718 -7.72593 -7.17712 -9.54129 -15.8131 -16.2196 -16.6589 -16.9882
2.71456 41.2421 1.32046e+15 0.187799 3443.16 0.953176 -10.108 -12.2784 -13.6743 -14.3373 -14.7475 -11.1109 -11.9426 -13.2271 -14.1958 -14.9531 -7.24086 -6.48301 -9.03649 -15.6418 -16.0733 -16.5377 -16.8921
2.95194 41.1735 1.32046e+15 0.172697 3309.88 0.805946 -9.60994 -11.8986 -13.3846 -14.0927 -14.5422 -10.6184 -11.5515 -12.9036 -13.9287 -14.7197 -6.74845 -5.75972 -8.51592 -15.4648 -15.9188 -16.4113 -16.7938
3.20366 41.1044 1.32046e+15 0.159128 3180.77 0.684196 -9.07431 -11.4963 -13.07 -13.8367 -14.3222 -10.0928 -11.1335 -12.563 -13.6412 -14.4752 -6.25679 -4.99436 -7.97856 -15.2735 -15.759 -16.2845 -16.6915
3.47052 41.0354 1.32046e+15 0.146892 3056.82 0.582966 -8.53645 -11.0933 -12.7513 -13.5798 -14.099 -9.56619 -10.7137 -12.2218 -13.3506 -14.2296 -5.77513 -4.23175 -7.44632 -15.0784 -15.5976 -16.1568 -16.5863
