0.001 39.0271 1.1055e+07 1e+07
0.001004 39.0271 485399 5.1873e+09
0.001024 39.0287 198510 3.10738e+10
0.00110543 39.0564 96246 1.36473e+11
0.00129717 39.1978 62189.2 3.84641e+11
0.00148121 39.353 53438.8 6.22846e+11
0.0016645 39.4913 49244.6 8.60086e+11
0.0018861 39.6315 46228.1 1.14691e+12
0.00215923 39.7708 43790.5 1.50044e+12
0.00249866 39.907 41655.1 1.93977e+12
0.00292352 40.0392 39674.9 2.48968e+12
0.0034587 40.1669 37770.6 3.18237e+12
0.00414136 40.291 35889.8 4.06595e+12
0.00502669 40.4126 33997.1 5.21185e+12
0.00618781 40.532 32082.5 6.71473e+12
0.00774175 40.6505 30130.2 8.72602e+12
0.00988881 40.7703 28114.1 1.1505e+13
0.0129844 40.8942 26010.4 1.55024e+13
0.0179633 41.0316 23669.3 2.19297e+13
0.0262927 41.1816 21151.1 3.26386e+13
0.035587 41.2934 19319.1 4.44978e+13
0.0476651 41.3956 17687.7 5.97102e+13
0.0634525 41.4897 16209.3 7.92308e+13
0.0842131 41.5757 14865.2 1.04015e+14
0.111591 41.6521 13632.3 1.35055e+14
0.146617 41.7145 12523.7 1.71939e+14
0.180782 41.7524 11725.9 2.04868e+14
0.216335 41.7766 11067 2.36505e+14
0.254035 41.7912 10498 2.67283e+14
0.294649 41.7983 9981.53 2.98078e+14
0.338823 41.7991 9505.43 3.28991e+14
0.38738 41.7943 9049.99 3.60951e+14
0.440991 41.7843 8617.1 3.93579e+14
0.499935 41.7694 8195.74 4.27677e+14
0.564603 41.7497 7792.3 4.62505e+14
0.635248 41.7254 7399.41 4.9877e+14
0.71228 41.6965 7019.45 5.36111e+14
0.795892 41.6632 6652.63 5.744e+14
0.886551 41.6254 6293.93 6.14425e+14
0.984449 41.5833 5947.29 6.55576e+14
1.09001 41.537 5615.4 6.97141e+14
1.20354 41.4865 5291.41 7.40825e+14
1.32539 41.4322 4978.98 7.86013e+14
1.45586 41.3744 4681.69 8.31763e+14
1.59537 41.3135 4396.43 8.79277e+14
1.7442 41.2499 4123.84 9.28812e+14
1.90271 41.1842 3970.85 9.28812e+14
2.07122 41.1171 3820.32 9.28812e+14
2.25006 41.0491 3673.74 9.28812e+14
2.4397 40.9809 3532.27 9.28812e+14
2.64046 40.913 3396.93 9.28812e+14
2.85267 40.846 3268.44 9.28812e+14
3.07703 40.7803 3147.04 9.28812e+14
3.31377 40.7162 3033.01 9.28812e+14
3.56323 40.654 2926.35 9.28812e+14
3.82577 40.5939 2826.85 9.28812e+14
4 40.5568 2767.07 9.28812e+14
