0.001 39.0271 1.1055e+07 1e+07
0.001004 39.0271 485399 5.1873e+09
0.001024 39.0287 198510 3.10738e+10
0.00111744 39.0629 91533.6 1.52012e+11
0.00131905 39.2165 60667.8 4.12963e+11
0.00150317 39.3707 52793.2 6.51273e+11
0.00168947 39.5086 48826.3 8.92412e+11
0.00191675 39.6488 45903.4 1.18658e+12
0.00219662 39.7875 43518.6 1.54883e+12
0.00254528 39.9233 41408.4 2.00011e+12
0.00298074 40.0546 39446 2.56373e+12
0.00353199 40.182 37544.6 3.27723e+12
0.00423815 40.3061 35658.1 4.19123e+12
0.00515083 40.4272 33767.2 5.37253e+12
0.00635132 40.5463 31850.5 6.92637e+12
0.00797418 40.6655 29881.8 9.02686e+12
0.0102154 40.7857 27857.5 1.19278e+13
0.0134761 40.9107 25728.8 1.61481e+13
0.018885 41.0525 23323.6 2.31352e+13
0.0270125 41.1931 20981.6 3.3608e+13
0.0365393 41.3052 19158.7 4.58612e+13
0.0488851 41.4082 17540.5 6.16065e+13
0.065054 41.5047 16071 8.20099e+13
0.0863002 41.595 14728 1.08349e+14
0.114249 41.6784 13501.8 1.41913e+14
0.151145 41.7532 12373.3 1.84176e+14
0.19994 41.8165 11333 2.36139e+14
0.247638 41.8548 10587.2 2.82779e+14
0.297268 41.8792 9980.68 3.27238e+14
0.349782 41.8936 9453.39 3.70863e+14
0.406181 41.9003 8980.68 4.14128e+14
0.467475 41.9007 8545.68 4.57545e+14
0.534686 41.8954 8131.19 5.02298e+14
0.608816 41.8848 7737.71 5.47956e+14
0.690403 41.8691 7354.3 5.95768e+14
0.779834 41.8487 6987.64 6.4458e+14
0.877473 41.8236 6634.25 6.94709e+14
0.983824 41.7939 6289.87 7.46897e+14
1.09932 41.7597 5957.19 8.00497e+14
1.22433 41.7211 5632.77 8.56401e+14
1.35941 41.678 5322.1 9.12922e+14
1.50496 41.6307 5018.84 9.72136e+14
1.66131 41.5793 4726.37 1.03317e+15
1.82909 41.5239 4447.25 1.09491e+15
2.00865 41.465 4178.92 1.15873e+15
2.20038 41.403 3921.88 1.22491e+15
2.40491 41.3383 3678.88 1.29207e+15
2.62268 41.2714 3447.64 1.36222e+15
2.85422 41.203 3314.6 1.36222e+15
3.09985 41.1339 3185.27 1.36222e+15
3.36021 41.0646 3060.74 1.36222e+15
3.63591 40.9958 2941.89 1.36222e+15
3.92756 40.9281 2829.38 1.36222e+15
4 40.912 2803.37 1.36222e+15
