model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
382,65.093,0,65.093
383,65.2755,0,65.2755
384,65.4646,0,65.4646
385,65.6529,0,65.6529
386,65.8054,0,65.8054
387,65.9581,0,65.9581
388,66.1091,0,66.1091
389,66.2586,0,66.2586
390,66.4065,0,66.4065
391,66.5354,0,66.5354
392,66.6652,0,66.6652
393,66.7867,0,66.7867
394,66.9032,0,66.9032
395,67.0192,0,67.0192
396,67.124,0,67.124
397,67.23,0,67.23
398,67.3286,0,67.3286
399,67.4229,0,67.4229
400,67.5186,0,67.5186
401,67.6052,0,67.6052
402,67.6928,0,67.6928
403,67.7727,0,67.7727
404,67.8447,0,67.8447
405,67.9178,0,67.9178
406,67.9999,0,67.9999
407,68.0854,0,68.0854
408,68.1669,0,68.1669
409,68.2283,0,68.2283
410,68.2908,0,68.2908
411,68.3481,0,68.3481
412,68.4001,0,68.4001
413,68.4531,0,68.4531
414,68.5054,0,68.5054
415,68.558,0,68.558
416,68.6116,0,68.6116
417,68.6621,0,68.6621
418,68.7132,0,68.7132
419,68.7638,0,68.7638
420,68.8021,0,68.8021
421,68.8412,0,68.8412
422,68.8782,0,68.8782
423,68.9094,0,68.9094
424,68.9413,0,68.9413
425,68.9765,0,68.9765
426,69.0165,0,69.0165
427,69.0574,0,69.0574
428,69.0933,0,69.0933
429,69.1241,0,69.1241
430,69.1558,0,69.1558
431,69.187,0,69.187
432,69.2179,0,69.2179
433,69.2495,0,69.2495
434,69.2812,0,69.2812
435,69.313,0,69.313
436,69.3456,0,69.3456
437,69.3722,0,69.3722
438,69.3892,0,69.3892
439,69.4068,0,69.4068
440,69.4261,0,69.4261
441,69.4483,0,69.4483
442,69.4711,0,69.4711
443,69.4914,0,69.4914
444,69.4992,0,69.4992
445,69.5075,0,69.5075
446,69.5164,0,69.5164
447,69.5422,0,69.5422
448,69.5686,0,69.5686
449,69.5957,0,69.5957
450,69.6053,0,69.6053
451,69.6127,0,69.6127
452,69.6206,0,69.6206
453,69.6348,0,69.6348
454,69.6553,0,69.6553
455,69.6764,0,69.6764
456,69.6974,0,69.6974
457,69.7162,0,69.7162
458,69.7355,0,69.7355
459,69.7553,0,69.7553
460,69.7737,0,69.7737
461,69.7921,0,69.7921
462,69.811,0,69.811
463,69.8313,0,69.8313
464,69.8533,0,69.8533
465,69.8759,0,69.8759
466,69.8989,0,69.8989
467,69.8999,0,69.8999
468,69.8988,0,69.8988
469,69.8981,0,69.8981
470,69.9043,0,69.9043
471,69.9206,0,69.9206
472,69.9374,0,69.9374
473,69.9546,0,69.9546
474,69.9403,0,69.9403
475,69.9183,0,69.9183
476,69.8964,0,69.8964
477,69.8783,0,69.8783
478,69.8933,0,69.8933
479,69.9087,0,69.9087
480,69.9246,0,69.9246
481,69.9343,0,69.9343
482,69.9346,0,69.9346
483,69.9352,0,69.9352
484,69.9362,0,69.9362
485,69.9398,0,69.9398
486,69.9449,0,69.9449
487,69.9502,0,69.9502
488,69.956,0,69.956
489,69.9627,0,69.9627
490,69.9698,0,69.9698
491,69.9772,0,69.9772
492,69.9851,0,69.9851
493,69.9893,0,69.9893
494,69.994,0,69.994
495,69.9989,0,69.9989
496,70.0042,0,70.0042
497,70.0103,0,70.0103
498,70.0168,0,70.0168
499,70.0235,0,70.0235
500,70.0297,0,70.0297
501,70.029,0,70.029
502,70.0285,0,70.0285
503,70.0284,0,70.0284
504,70.0285,0,70.0285
505,70.0424,0,70.0424
506,70.0566,0,70.0566
507,70.0711,0,70.0711
508,70.0859,0,70.0859
509,70.0824,0,70.0824
510,70.0772,0,70.0772
511,70.0722,0,70.0722
512,70.0674,0,70.0674
513,70.0696,0,70.0696
514,70.0748,0,70.0748
515,70.0804,0,70.0804
516,70.0862,0,70.0862
517,70.0901,0,70.0901
518,70.0911,0,70.0911
519,70.0923,0.0001,70.0922
520,70.0938,0.0001,70.0937
521,70.0955,0.0001,70.0954
522,70.0968,0.0001,70.0967
523,70.0984,0.0001,70.0983
524,70.1002,0.0002,70.1
525,70.1022,0.0002,70.102
526,70.0999,0.0003,70.0996
527,70.0948,0.0005,70.0943
528,70.09,0.0009,70.0891
529,70.0853,0.0016,70.0837
530,70.082,0.0026,70.0794
531,70.0896,0.0024,70.0872
532,70.0973,0.0022,70.0951
533,70.1053,0.002,70.1033
534,70.1135,0.0018,70.1117
535,70.1193,0.0016,70.1177
536,70.1235,0.0014,70.1221
537,70.128,0.0013,70.1267
538,70.1326,0.0011,70.1315
539,70.1375,0.001,70.1365
540,70.1376,0.0012,70.1364
541,70.1374,0.0015,70.1359
542,70.1374,0.0018,70.1356
543,70.1376,0.0023,70.1353
544,70.1385,0.0027,70.1358
545,70.1416,0.0028,70.1388
546,70.1449,0.0028,70.1421
547,70.1484,0.0029,70.1455
548,70.1521,0.0029,70.1492
549,70.1514,0.0037,70.1477
550,70.144,0.0066,70.1374
551,70.1369,0.0117,70.1252
552,70.1299,0.0208,70.1091
553,70.123,0.0369,70.0861
554,70.1229,0.0431,70.0798
555,70.1294,0.0333,70.0961
556,70.1361,0.0257,70.1104
557,70.1429,0.0199,70.123
558,70.15,0.0154,70.1346
559,70.1517,0.0156,70.1361
560,70.148,0.0206,70.1274
561,70.1445,0.0273,70.1172
562,70.1412,0.036,70.1052
563,70.1381,0.0474,70.0907
564,70.1381,0.0542,70.0839
565,70.1428,0.0503,70.0925
566,70.1477,0.0467,70.101
567,70.1527,0.0434,70.1093
568,70.1579,0.0403,70.1176
569,70.1607,0.0404,70.1203
570,70.1577,0.0484,70.1093
571,70.1548,0.0579,70.0969
572,70.152,0.0691,70.0829
573,70.1495,0.0826,70.0669
574,70.147,0.0985,70.0485
575,70.1467,0.1125,70.0342
576,70.1465,0.1285,70.018
577,70.1464,0.1466,69.9998
578,70.1465,0.1672,69.9793
579,70.1468,0.1906,69.9562
580,70.1487,0.188,69.9607
581,70.1517,0.1684,69.9833
582,70.1549,0.1509,70.004
583,70.1582,0.1353,70.0229
584,70.1616,0.1214,70.0402
585,70.1646,0.1115,70.0531
586,70.1654,0.1128,70.0526
587,70.1664,0.114,70.0524
588,70.1675,0.1153,70.0522
589,70.1688,0.1165,70.0523
590,70.1702,0.1178,70.0524
591,70.1694,0.1274,70.042
592,70.1672,0.1439,70.0233
593,70.1651,0.1626,70.0025
594,70.1631,0.1836,69.9795
595,70.1613,0.2072,69.9541
596,70.1596,0.2338,69.9258
597,70.1583,0.2548,69.9035
598,70.1572,0.2766,69.8806
599,70.1562,0.3001,69.8561
600,70.1553,0.3255,69.8298
601,70.155,0.3529,69.8021
602,70.1548,0.3799,69.7749
603,70.1541,0.3832,69.7709
604,70.1535,0.3865,69.767
605,70.1531,0.3898,69.7633
606,70.1528,0.3932,69.7596
607,70.1526,0.3966,69.756
608,70.1526,0.4027,69.7499
609,70.1532,0.4204,69.7328
610,70.1539,0.4387,69.7152
611,70.1547,0.4578,69.6969
612,70.1557,0.4777,69.678
613,70.1567,0.4983,69.6584
614,70.1574,0.5232,69.6342
615,70.1563,0.5639,69.5924
616,70.1553,0.6077,69.5476
617,70.1544,0.6546,69.4998
618,70.1535,0.7051,69.4484
619,70.1528,0.7592,69.3936
620,70.1525,0.8119,69.3406
621,70.154,0.8178,69.3362
622,70.1557,0.8237,69.332
623,70.1575,0.8296,69.3279
624,70.1593,0.8355,69.3238
625,70.1613,0.8415,69.3198
626,70.1634,0.8475,69.3159
627,70.1617,0.9201,69.2416
628,70.1591,1.0175,69.1416
629,70.1566,1.1249,69.0317
630,70.1543,1.2433,68.911
631,70.152,1.3736,68.7784
632,70.1498,1.5172,68.6326
633,70.1486,1.6338,68.5148
634,70.1489,1.6945,68.4544
635,70.1493,1.7571,68.3922
636,70.1498,1.8219,68.3279
637,70.1504,1.8889,68.2615
638,70.151,1.958,68.193
639,70.1518,2.0295,68.1223
640,70.1522,2.1017,68.0505
641,70.1527,2.176,67.9767
642,70.1532,2.2527,67.9005
643,70.1538,2.3318,67.822
644,70.1545,2.4135,67.741
645,70.1553,2.4977,67.6576
646,70.1559,2.5844,67.5715
647,70.1553,2.6729,67.4824
648,70.1548,2.7641,67.3907
649,70.1543,2.8581,67.2962
650,70.1539,2.955,67.1989
651,70.1536,3.0549,67.0987
652,70.1534,3.1579,66.9955
653,70.1529,3.2272,66.9257
654,70.1518,3.2424,66.9094
655,70.1508,3.2576,66.8932
656,70.1499,3.2729,66.877
657,70.149,3.2881,66.8609
658,70.1483,3.3034,66.8449
659,70.1476,3.3187,66.8289
660,70.1472,3.3791,66.7681
661,70.147,3.4868,66.6602
662,70.147,3.5975,66.5495
663,70.1471,3.7114,66.4357
664,70.1472,3.8286,66.3186
665,70.1474,3.9491,66.1983
666,70.1476,4.0731,66.0745
667,70.1479,4.1999,65.948
668,70.1481,4.3293,65.8188
669,70.1484,4.4623,65.6861
670,70.1488,4.5989,65.5499
671,70.1492,4.7393,65.4099
672,70.1498,4.8836,65.2662
673,70.1503,5.0319,65.1184
674,70.1507,5.1834,64.9673
675,70.1498,5.3359,64.8139
676,70.1489,5.4925,64.6564
677,70.1482,5.6532,64.495
678,70.1474,5.8181,64.3293
679,70.1468,5.9873,64.1595
680,70.1462,6.1609,63.9853
681,70.1457,6.339,63.8067
682,70.1444,6.393,63.7514
683,70.1429,6.4153,63.7276
684,70.1415,6.4377,63.7038
685,70.1402,6.4601,63.6801
686,70.1389,6.4824,63.6565
687,70.1377,6.5048,63.6329
688,70.1365,6.5272,63.6093
689,70.1354,6.5497,63.5857
690,70.1342,6.5721,63.5621
691,70.1331,6.5946,63.5385
692,70.132,6.617,63.515
693,70.131,6.6395,63.4915
694,70.1301,6.662,63.4681
695,70.1292,6.6845,63.4447
696,70.1284,6.7071,63.4213
697,70.1272,6.8058,63.3214
698,70.1257,6.9839,63.1418
699,70.1242,7.166,62.9582
700,70.1228,7.3524,62.7704
701,70.1215,7.5432,62.5783
702,70.1204,7.7383,62.3821
703,70.1193,7.9378,62.1815
704,70.1182,8.142,61.9762
705,70.1178,8.3497,61.7681
706,70.1179,8.561,61.5569
707,70.1181,8.777,61.3411
708,70.1183,8.9978,61.1205
709,70.1186,9.2236,60.895
710,70.1189,9.4544,60.6645
711,70.1193,9.6903,60.429
712,70.1198,9.9314,60.1884
713,70.119,10.0894,60.0296
714,70.1164,10.1164,60
715,70.1137,10.1435,59.9702
716,70.1112,10.1705,59.9407
717,70.1087,10.1976,59.9111
718,70.1062,10.2246,59.8816
719,70.1038,10.2517,59.8521
720,70.1014,10.2788,59.8226
721,70.0994,10.3482,59.7512
722,70.0987,10.5902,59.5085
723,70.0981,10.8372,59.2609
724,70.0975,11.0892,59.0083
725,70.097,11.3464,58.7506
726,70.0965,11.6088,58.4877
727,70.096,11.8766,58.2194
728,70.0956,12.1498,57.9458
729,70.0953,12.4285,57.6668
730,70.0935,12.5336,57.5599
731,70.0912,12.5627,57.5285
732,70.089,12.5918,57.4972
733,70.0868,12.621,57.4658
734,70.0846,12.6501,57.4345
735,70.0825,12.6792,57.4033
736,70.0804,12.7083,57.3721
737,70.0784,12.7374,57.341
738,70.0764,12.7665,57.3099
739,70.076,13.0427,57.0333
740,70.0758,13.3242,56.7516
741,70.0755,13.6109,56.4646
742,70.0753,13.903,56.1723
743,70.0752,14.2006,55.8746
744,70.0751,14.5037,55.5714
745,70.0751,14.8125,55.2626
746,70.0751,15.127,54.9481
747,70.075,15.4182,54.6568
748,70.0742,15.4492,54.625
749,70.0734,15.4803,54.5931
750,70.0726,15.5113,54.5613
751,70.0719,15.5423,54.5296
752,70.0713,15.5733,54.498
753,70.0706,15.6043,54.4663
754,70.0701,15.6353,54.4348
755,70.0695,15.6663,54.4032
756,70.069,15.6972,54.3718
757,70.067,16.0111,54.0559
758,70.065,16.3304,53.7346
759,70.063,16.6552,53.4078
760,70.0611,16.9855,53.0756
761,70.0592,17.3216,52.7376
762,70.0574,17.6634,52.394
763,70.0556,18.011,52.0446
764,70.0538,18.3645,51.6893
765,70.0521,18.7241,51.328
766,70.0505,18.8555,51.195
767,70.049,18.8873,51.1617
768,70.0475,18.9192,51.1283
769,70.0461,18.951,51.0951
770,70.0446,18.9828,51.0618
771,70.0433,19.0146,51.0287
772,70.0419,19.0464,50.9955
773,70.0406,19.0782,50.9624
774,70.0393,19.1099,50.9294
775,70.0383,19.1734,50.8649
776,70.0386,19.5255,50.5131
777,70.039,19.8832,50.1558
778,70.0394,20.2464,49.793
779,70.0398,20.6154,49.4244
780,70.0403,20.9902,49.0501
781,70.0408,21.3707,48.6701
782,70.0413,21.7572,48.2841
783,70.0419,22.1497,47.8922
784,70.0425,22.5482,47.4943
785,70.0429,22.8406,47.2023
786,70.0427,22.8731,47.1696
787,70.0425,22.9056,47.1369
788,70.0424,22.9381,47.1043
789,70.0422,22.9705,47.0717
790,70.0422,23.0029,47.0393
791,70.0421,23.0353,47.0068
792,70.0421,23.0677,46.9744
793,70.0421,23.1,46.9421
794,70.0422,23.1323,46.9099
795,70.0423,23.2358,46.8065
796,70.043,23.6277,46.4153
797,70.0436,24.0251,46.0185
798,70.0443,24.4282,45.6161
799,70.045,24.837,45.208
800,70.0457,25.2517,44.794
801,70.0466,25.6722,44.3744
802,70.0475,26.0987,43.9488
803,70.0484,26.5312,43.5172
804,70.0493,26.9698,43.0795
805,70.0503,27.4146,42.6357
806,70.0497,27.4878,42.5619
807,70.0489,27.5194,42.5295
808,70.0482,27.5509,42.4973
809,70.0475,27.5825,42.465
810,70.0468,27.6139,42.4329
811,70.0461,27.6454,42.4007
812,70.0455,27.6768,42.3687
813,70.0449,27.7082,42.3367
814,70.0444,27.7396,42.3048
815,70.0438,27.7709,42.2729
816,70.0435,27.9204,42.1231
817,70.0434,28.349,41.6944
818,70.0434,28.7832,41.2602
819,70.0434,29.223,40.8204
820,70.0435,29.6684,40.3751
821,70.0436,30.1195,39.9241
822,70.0437,30.5763,39.4674
823,70.0438,31.0389,39.0049
824,70.044,31.5075,38.5365
825,70.0442,31.9819,38.0623
826,70.0445,32.4623,37.5822
827,70.0437,32.8179,37.2258
828,70.0414,32.9794,37.062
829,70.0391,33.1413,36.8978
830,70.0368,33.3036,36.7332
831,70.0346,33.4664,36.5682
832,70.0323,33.6295,36.4028
833,70.0302,33.793,36.2372
834,70.028,33.957,36.071
835,70.0259,34.1214,35.9045
836,70.0238,34.2861,35.7377
837,70.0217,34.4513,35.5704
838,70.0196,34.6169,35.4027
839,70.0176,34.7829,35.2347
840,70.0156,34.9493,35.0663
841,70.0136,35.1161,34.8975
842,70.0116,35.2833,34.7283
843,70.0097,35.451,34.5587
844,70.0078,35.619,34.3888
845,70.0059,35.7875,34.2184
846,70.004,35.9563,34.0477
847,70.0022,36.1256,33.8766
848,70.0004,36.2952,33.7052
849,69.9986,36.4653,33.5333
850,69.9968,36.6357,33.3611
851,69.9951,36.8066,33.1885
852,69.9933,36.9779,33.0154
853,69.9916,37.1496,32.842
854,69.99,37.3216,32.6684
855,69.9883,37.4941,32.4942
856,69.9867,37.667,32.3197
857,69.9851,37.8403,32.1448
858,69.9835,38.014,31.9695
859,69.9819,38.1881,31.7938
860,69.9804,38.3625,31.6179
861,69.9789,38.5374,31.4415
862,69.9774,38.7127,31.2647
863,69.9759,38.8884,31.0875
864,69.9745,39.0645,30.91
865,69.9731,39.2409,30.7322
866,69.9716,39.4178,30.5538
867,69.9703,39.5951,30.3752
868,69.9689,39.7728,30.1961
869,69.9676,39.9508,30.0168
870,69.9663,40.1293,29.837
871,69.965,40.3082,29.6568
872,69.9637,40.4874,29.4763
873,69.9624,40.6671,29.2953
874,69.9612,40.8471,29.1141
875,69.96,41.0275,28.9325
876,69.9588,41.2084,28.7504
877,69.9576,41.3896,28.568
878,69.9565,41.5712,28.3853
879,69.9554,41.7532,28.2022
880,69.9543,41.9356,28.0187
881,69.9532,42.1184,27.8348
882,69.9521,42.3016,27.6505
883,69.9511,42.4851,27.466
884,69.9501,42.6691,27.281
885,69.9491,42.8534,27.0957
886,69.9481,43.0382,26.9099
887,69.9471,43.2233,26.7238
888,69.9462,43.4088,26.5374
889,69.9453,43.5947,26.3506
890,69.9444,43.781,26.1634
891,69.9435,43.9676,25.9759
892,69.9426,44.1547,25.7879
893,69.9418,44.3421,25.5997
894,69.941,44.53,25.411
895,69.9402,44.7182,25.222
896,69.9394,44.9068,25.0326
897,69.9386,45.0957,24.8429
898,69.9379,45.2851,24.6528
899,69.9371,45.4749,24.4622
900,69.9364,45.665,24.2714
901,69.9358,45.8555,24.0803
902,69.9351,46.0464,23.8887
903,69.9345,46.2377,23.6968
904,69.9339,46.4294,23.5045
905,69.9333,46.6214,23.3119
906,69.9327,46.8139,23.1188
907,69.9322,47.0067,22.9255
908,69.9317,47.1998,22.7319
909,69.9312,47.3934,22.5378
910,69.9307,47.5873,22.3434
911,69.9302,47.7817,22.1485
912,69.9297,47.9764,21.9533
913,69.9293,48.1714,21.7579
914,69.9289,48.3669,21.562
915,69.9285,48.5627,21.3658
916,69.9281,48.7589,21.1692
917,69.9277,48.9554,20.9723
918,69.9274,49.1524,20.775
919,69.927,49.3497,20.5773
920,69.9267,49.5474,20.3793
921,69.9264,49.7454,20.181
922,69.9261,49.9439,19.9822
923,69.9259,50.1427,19.7832
924,69.9256,50.3418,19.5838
925,69.9254,50.5414,19.384
926,69.9252,50.7413,19.1839
927,69.925,50.9416,18.9834
928,69.9248,51.1422,18.7826
929,69.9246,51.3432,18.5814
930,69.9245,51.5446,18.3799
931,69.9243,51.7464,18.1779
932,69.9242,51.9485,17.9757
933,69.9241,52.1509,17.7732
934,69.924,52.3538,17.5702
935,69.924,52.557,17.367
936,69.9239,52.7606,17.1633
937,69.9239,52.9645,16.9594
938,69.9239,53.1688,16.7551
939,69.9239,53.3735,16.5504
940,69.9239,53.5785,16.3454
941,69.9239,53.7839,16.14
942,69.924,53.9896,15.9344
943,69.924,54.1957,15.7283
944,69.9241,54.4022,15.5219
945,69.9242,54.609,15.3152
946,69.9243,54.8162,15.1081
947,69.9244,55.0238,14.9006
948,69.9246,55.2317,14.6929
949,69.9247,55.4399,14.4848
950,69.9249,55.6485,14.2764
951,69.9251,55.8575,14.0676
952,69.9253,56.0668,13.8585
953,69.9255,56.2765,13.649
954,69.9257,56.4866,13.4391
955,69.926,56.697,13.229
956,69.9262,56.9077,13.0185
957,69.9265,57.1188,12.8077
958,69.9268,57.3302,12.5966
959,69.9271,57.5421,12.385
960,69.9274,57.7542,12.1732
961,69.9277,57.9667,11.961
962,69.9281,58.1796,11.7485
963,69.9285,58.3928,11.5357
964,69.9288,58.6063,11.3225
965,69.9292,58.8202,11.109
966,69.9296,59.0345,10.8951
967,69.9301,59.2491,10.681
968,69.9305,59.464,10.4665
969,69.9309,59.6793,10.2516
970,69.9314,59.895,10.0364
971,69.9319,60.111,9.8209
972,69.9324,60.3273,9.6051
973,69.9329,60.544,9.3889
974,69.9334,60.761,9.1724
975,69.9339,60.9783,8.9556
976,69.9345,61.196,8.7385
977,69.935,61.4141,8.5209
978,69.9356,61.6325,8.3031
979,69.9362,61.8512,8.085
980,69.9368,62.0703,7.8665
981,69.9374,62.2897,7.6477
982,69.938,62.5094,7.4286
983,69.9387,62.7295,7.2092
984,69.9393,62.95,6.9893
985,69.94,63.1707,6.7693
986,69.9407,63.3918,6.5489
987,69.9414,63.6133,6.3281
988,69.9421,63.835,6.1071
989,69.9428,64.0571,5.8857
990,69.9436,64.2796,5.664
991,69.9443,64.5024,5.4419
992,69.9451,64.7255,5.2196
993,69.9458,64.9489,4.9969
994,69.9466,65.1727,4.7739
995,69.9474,65.3968,4.5506
996,69.9482,65.6213,4.3269
997,69.9491,65.8461,4.103
998,69.9499,66.0712,3.8787
999,69.9507,66.2966,3.6541
1000,69.9516,66.5224,3.4292
1001,69.9525,66.5868,3.3657
1002,69.9534,66.6594,3.294
1003,69.9544,66.7396,3.2148
1004,69.9553,66.8218,3.1335
1005,69.9563,66.8973,3.059
1006,69.9572,66.9589,2.9983
1007,69.9582,67.0048,2.9534
1008,69.9592,67.0407,2.9185
1009,69.9602,67.0783,2.8819
1010,69.9612,67.131,2.8302
1011,69.9623,67.2084,2.7539
1012,69.9633,67.3115,2.6518
1013,69.9644,67.4313,2.5331
1014,69.9654,67.5505,2.4149
1015,69.9665,67.6495,2.317
1016,69.9676,67.7138,2.2538
1017,69.9687,67.74,2.2287
1018,69.9698,67.7384,2.2314
1019,69.9709,67.7306,2.2403
1020,69.9721,67.7426,2.2295
1021,69.9732,67.7959,2.1773
1022,69.9744,67.8993,2.0751
1023,69.9756,68.0454,1.9302
1024,69.9767,68.2112,1.7655
1025,69.9779,68.365,1.6129
1026,69.9791,68.4318,1.5473
1027,69.9804,68.4624,1.518
1028,69.9816,68.4589,1.5227
1029,69.9828,68.4302,1.5526
1030,69.9841,68.3896,1.5945
1031,69.9853,68.3524,1.6329
1032,69.9866,68.3325,1.6541
1033,69.9879,68.3397,1.6482
1034,69.9892,68.3785,1.6107
1035,69.9905,68.4472,1.5433
1036,69.9918,68.5384,1.4534
1037,69.9931,68.6409,1.3522
1038,69.9945,68.7417,1.2528
1039,69.9958,68.8285,1.1673
1040,69.9972,68.8921,1.1051
1041,69.9986,68.9281,1.0705
1042,69.9999,68.9374,1.0625
1043,70.0013,68.9258,1.0755
