nm,front surface transmssion,substrate transmission,predicted QE (%)
1031,69.9853,67.5914,2.3939
1032,69.9866,67.7442,2.2424
1033,69.9879,67.8484,2.1395
1034,69.9892,67.884,2.1052
1035,69.9905,67.8608,2.1297
1036,69.9918,67.8129,2.1789
1037,69.9931,67.7831,2.21
1038,69.9945,67.8049,2.1896
1039,69.9958,67.8892,2.1066
1040,69.9972,68.021,1.9762
1041,69.9986,68.1664,1.8322
1042,69.9999,68.2872,1.7127
1043,70.0013,68.3566,1.6447
1044,70.0027,68.3698,1.6329
1045,70.0042,68.3451,1.6591
1046,70.0056,68.3151,1.6905
1047,70.007,68.313,1.694
1048,70.0085,68.3592,1.6493
1049,70.0099,68.454,1.5559
1050,70.0114,68.5789,1.4325
1051,70.0129,68.704,1.3089
1052,70.0144,68.7803,1.2341
1053,70.0158,68.8063,1.2095
1054,70.0174,68.7837,1.2337
1055,70.0189,68.7354,1.2835
1056,70.0204,68.6953,1.3251
1057,70.0219,68.6929,1.329
1058,70.0235,68.741,1.2825
1059,70.0251,68.8304,1.1947
1060,70.0266,68.9344,1.0922
1061,70.0282,69.0201,1.0081
1062,70.0298,69.0631,0.9667
1063,70.0314,69.0574,0.974
1064,70.033,69.018,1.015
1065,70.0346,68.9739,1.0607
1066,70.0362,68.9555,1.0807
1067,70.0379,68.9818,1.0561
1068,70.0395,69.053,0.9865
1069,70.0412,69.1505,0.8907
1070,70.0429,69.2452,0.7977
1071,70.0445,69.3093,0.7352
1072,70.0462,69.328,0.7182
1073,70.0479,69.3058,0.7421
1074,70.0496,69.2636,0.786
1075,70.0513,69.2302,0.8211
1076,70.0531,69.2303,0.8228
1077,70.0548,69.2745,0.7803
1078,70.0566,69.3556,0.701
1079,70.0583,69.4518,0.6065
1080,70.0601,69.5353,0.5248
1081,70.0618,69.5838,0.478
1082,70.0636,69.5894,0.4742
1083,70.0654,69.5613,0.5041
1084,70.0672,69.522,0.5452
1085,70.069,69.4978,0.5712
1086,70.0708,69.5088,0.562
1087,70.0727,69.5607,0.512
1088,70.0745,69.6436,0.4309
1089,70.0764,69.7145,0.3619
1090,70.0782,69.7698,0.3084
1091,70.0801,69.7935,0.2866
1092,70.0819,69.7816,0.3003
1093,70.0838,69.7428,0.341
1094,70.0857,69.6952,0.3905
1095,70.0876,69.6589,0.4287
1096,70.0895,69.6491,0.4404
1097,70.0914,69.671,0.4204
1098,70.0934,69.7187,0.3747
1099,70.0953,69.7776,0.3177
1100,70.0973,69.8299,0.2674
1101,70.0992,69.8609,0.2383
1102,70.1012,69.8641,0.2371
1103,70.1032,69.8427,0.2605
1104,70.1051,69.8081,0.297
1105,70.1071,69.7758,0.3313
1106,70.1091,69.7594,0.3497
1107,70.1112,69.7664,0.3448
1108,70.1132,69.796,0.3172
1109,70.1152,69.8402,0.275
1110,70.1172,69.8862,0.231
1111,70.1193,69.9216,0.1977
1112,70.1213,69.9383,0.183
1113,70.1234,69.9347,0.1887
1114,70.1255,69.9162,0.2093
1115,70.1276,69.8927,0.2349
1116,70.1296,69.8749,0.2547
1117,70.1317,69.8709,0.2608
1118,70.1338,69.8837,0.2501
1119,70.136,69.9109,0.2251
1120,70.1381,69.9452,0.1929
1121,70.1402,69.9769,0.1633
1122,70.1423,69.9994,0.1429
1123,70.1445,70.0089,0.1356
1124,70.1466,70.0058,0.1408
1125,70.1488,69.9947,0.1541
1126,70.151,69.9822,0.1688
1127,70.1532,69.9747,0.1785
1128,70.1553,69.9762,0.1791
1129,70.1575,69.9875,0.17
1130,70.1597,70.0062,0.1535
1131,70.1619,70.0279,0.134
1132,70.1642,70.0477,0.1165
1133,70.1664,70.0621,0.1043
1134,70.1686,70.0697,0.0989
1135,70.1709,70.0716,0.0993
1136,70.1731,70.0706,0.1025
1137,70.1754,70.0699,0.1055
1138,70.1776,70.0721,0.1055
1139,70.1799,70.0782,0.1017
1140,70.1822,70.0876,0.0946
1141,70.1845,70.0986,0.0859
1142,70.1867,70.1091,0.0776
1143,70.189,70.1177,0.0713
1144,70.1914,70.1243,0.0671
1145,70.1889,70.1219,0.067
1146,70.1865,70.1195,0.067
1147,70.184,70.1171,0.0669
1148,70.1816,70.1148,0.0668
1149,70.1791,70.1124,0.0667
1150,70.1767,70.11,0.0667
1151,70.1743,70.1077,0.0666
1152,70.1719,70.1053,0.0666
1153,70.1695,70.103,0.0665
1154,70.1671,70.1006,0.0665
1155,70.1647,70.0983,0.0664
1156,70.1623,70.096,0.0663
1157,70.1599,70.0937,0.0662
1158,70.1576,70.0914,0.0662
1159,70.1552,70.0891,0.0661
1160,70.1528,70.0867,0.0661
1161,70.1505,70.0845,0.066
1162,70.1481,70.0822,0.0659
1163,70.1458,70.0799,0.0659
1164,70.1435,70.0776,0.0659
1165,70.1411,70.0753,0.0658
1166,70.1388,70.0731,0.0657
1167,70.1365,70.0708,0.0657
1168,70.1342,70.0686,0.0656
1169,70.1319,70.0663,0.0656
1170,70.1296,70.0641,0.0655
1171,70.1273,70.0618,0.0655
1172,70.125,70.0596,0.0654
1173,70.1227,70.0574,0.0653
1174,70.1204,70.0552,0.0652
1175,70.1182,70.0529,0.0653
1176,70.1159,70.0507,0.0652
1177,70.1136,70.0485,0.0651
1178,70.1114,70.0463,0.0651
1179,70.1091,70.0441,0.065
1180,70.1069,70.042,0.0649
1181,70.1046,70.0398,0.0648
1182,70.1024,70.0376,0.0648
1183,70.1002,70.0354,0.0648
1184,70.098,70.0333,0.0647
1185,70.0958,70.0311,0.0647
1186,70.0936,70.029,0.0646
1187,70.0914,70.0268,0.0646
1188,70.0892,70.0247,0.0645
1189,70.087,70.0225,0.0645
1190,70.0848,70.0204,0.0644
1191,70.0826,70.0183,0.0643
1192,70.0804,70.0162,0.0642
1193,70.0783,70.0141,0.0642
1194,70.0761,70.012,0.0641
1195,70.0739,70.0099,0.064
1196,70.0718,70.0078,0.064
1197,70.0696,70.0057,0.0639
1198,70.0675,70.0036,0.0639
1199,70.0654,70.0015,0.0639
1200,70.0632,69.9994,0.0638
