model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
231,40.1197,0,40.1197
232,39.9283,0,39.9283
233,39.7428,0,39.7428
234,39.5183,0,39.5183
235,39.2186,0,39.2186
236,38.8366,0,38.8366
237,38.3861,0,38.3861
238,37.875,0,37.875
239,37.3197,0,37.3197
240,36.7225,0,36.7225
241,36.1187,0,36.1187
242,35.4662,0,35.4662
243,34.8024,0,34.8024
244,34.1882,0,34.1882
245,33.5159,0,33.5159
246,32.886,0,32.886
247,32.2761,0,32.2761
248,31.6528,0,31.6528
249,31.0856,0,31.0856
250,30.5295,0,30.5295
251,29.9393,0,29.9393
252,29.3933,0,29.3933
253,28.8487,0,28.8487
254,28.4069,0,28.4069
255,27.8929,0,27.8929
256,27.438,0,27.438
257,26.9826,0,26.9826
258,26.5512,0,26.5512
259,26.1354,0,26.1354
260,25.7305,0,25.7305
261,25.3325,0,25.3325
262,24.951,0,24.951
263,24.5921,0,24.5921
264,24.2372,0,24.2372
265,23.8925,0,23.8925
266,23.6043,0,23.6043
267,23.3261,0,23.3261
268,23.1029,0,23.1029
269,22.9073,0,22.9073
270,22.7642,0,22.7642
271,22.6832,0,22.6832
272,22.6505,0,22.6505
273,22.6783,0,22.6783
274,22.7733,0,22.7733
275,22.9108,0,22.9108
276,23.0768,0,23.0768
277,23.2665,0,23.2665
278,23.5012,0,23.5012
279,23.7689,0,23.7689
280,24.0392,0,24.0392
281,24.3179,0,24.3179
282,24.6076,0,24.6076
283,24.909,0,24.909
284,25.2252,0,25.2252
285,25.582,0,25.582
286,25.9829,0,25.9829
287,26.4303,0,26.4303
288,27.0692,0,27.0692
289,27.7611,0,27.7611
290,28.5191,0,28.5191
291,29.3891,0,29.3891
292,30.2378,0,30.2378
293,31.0735,0,31.0735
294,31.8983,0,31.8983
295,32.6987,0,32.6987
296,33.4524,0,33.4524
297,34.1765,0,34.1765
298,34.8732,0,34.8732
299,35.4872,0,35.4872
300,36.0807,0,36.0807
301,36.6547,0,36.6547
302,37.2354,0,37.2354
303,37.7725,0,37.7725
304,38.2821,0,38.2821
305,38.7961,0,38.7961
306,39.2604,0,39.2604
307,39.7043,0,39.7043
308,40.1423,0,40.1423
309,40.5591,0,40.5591
310,40.963,0,40.963
311,41.3631,0,41.3631
312,41.7472,0,41.7472
313,42.1148,0,42.1148
314,42.4731,0,42.4731
315,42.8257,0,42.8257
316,43.1651,0,43.1651
317,43.4983,0,43.4983
318,43.8286,0,43.8286
319,44.1455,0,44.1455
320,44.4575,0,44.4575
321,44.7643,0,44.7643
322,45.0651,0,45.0651
323,45.3642,0,45.3642
324,45.6575,0,45.6575
325,45.9491,0,45.9491
326,46.2372,0,46.2372
327,46.5231,0,46.5231
328,46.8088,0,46.8088
329,47.0863,0,47.0863
330,47.3615,0,47.3615
331,47.6292,0,47.6292
332,47.8963,0,47.8963
333,48.1632,0,48.1632
334,48.4213,0,48.4213
335,48.6762,0,48.6762
336,48.9239,0,48.9239
337,49.1709,0,49.1709
338,49.4116,0,49.4116
339,49.6502,0,49.6502
340,49.8777,0,49.8777
341,50.1009,0,50.1009
342,50.3181,0,50.3181
343,50.5263,0,50.5263
344,50.7254,0,50.7254
345,50.9131,0,50.9131
346,51.0931,0,51.0931
347,51.2583,0,51.2583
348,51.4173,0,51.4173
349,51.5556,0,51.5556
350,51.6848,0,51.6848
351,51.7927,0,51.7927
352,51.8954,0,51.8954
353,51.9663,0,51.9663
354,52.0294,0,52.0294
355,52.0803,0,52.0803
356,52.1276,0,52.1276
357,52.1941,0,52.1941
358,52.264,0,52.264
359,52.3278,0,52.3278
360,52.3855,0,52.3855
361,52.5287,0,52.5287
362,52.7176,0,52.7176
363,52.9786,0,52.9786
364,53.3064,0,53.3064
365,53.678,0,53.678
366,54.1779,0,54.1779
367,54.6812,0,54.6812
368,55.2962,0,55.2962
369,55.8859,0,55.8859
370,56.5882,0,56.5882
371,57.27,0,57.27
372,58.0166,0,58.0166
373,58.7704,0,58.7704
374,59.5315,0,59.5315
375,60.3007,0,60.3007
376,61.0657,0,61.0657
377,61.8319,0,61.8319
378,62.5974,0,62.5974
379,63.3199,0,63.3199
380,64.0438,0,64.0438
381,64.728,0,64.728
382,65.3962,0,65.3962
383,66.0573,0,66.0573
384,66.7003,0,66.7003
385,67.3452,0,67.3452
386,67.9193,0,67.9193
387,68.4943,0,68.4943
388,69.0581,0,69.0581
389,69.6107,0,69.6107
390,70.159,0,70.159
391,70.665,0,70.665
392,71.1708,0,71.1708
393,71.6604,0,71.6604
394,72.1388,0,72.1388
395,72.6134,0,72.6134
396,73.0611,0,73.0611
397,73.5079,0,73.5079
398,73.9323,0,73.9323
399,74.3413,0,74.3413
400,74.7491,0,74.7491
401,75.1503,0,75.1503
402,75.55,0,75.55
403,75.9322,0,75.9322
404,76.2969,0,76.2969
405,76.6598,0,76.6598
406,77.0152,0,77.0152
407,77.3673,0,77.3673
408,77.7144,0,77.7144
409,78.0475,0,78.0475
410,78.3786,0,78.3786
411,78.7013,0,78.7013
412,79.0153,0,79.0153
413,79.327,0,79.327
414,79.625,0,79.625
415,79.9159,0,79.9159
416,80.2047,0,80.2047
417,80.4828,0,80.4828
418,80.7578,0,80.7578
419,81.0302,0,81.0302
420,81.2964,0,81.2964
421,81.5602,0,81.5602
422,81.8194,0,81.8194
423,82.0705,0,82.0705
424,82.3194,0,82.3194
425,82.5622,0,82.5622
426,82.7971,0,82.7971
427,83.0297,0,83.0297
428,83.2555,0,83.2555
429,83.4743,0,83.4743
430,83.6909,0,83.6909
431,83.9042,0,83.9042
432,84.1142,0,84.1142
433,84.3221,0,84.3221
434,84.5199,0,84.5199
435,84.7077,0,84.7077
436,84.8933,0,84.8933
437,85.0803,0,85.0803
438,85.27,0,85.27
439,85.4575,0,85.4575
440,85.64,0,85.64
441,85.8137,0,85.8137
442,85.9853,0,85.9853
443,86.154,0,86.154
444,86.3171,0,86.3171
445,86.4781,0,86.4781
446,86.637,0,86.637
447,86.7875,0,86.7875
448,86.9361,0,86.9361
449,87.0827,0,87.0827
450,87.2298,0,87.2298
451,87.3753,0,87.3753
452,87.5187,0,87.5187
453,87.6554,0,87.6554
454,87.7856,0,87.7856
455,87.914,0,87.914
456,88.0398,0,88.0398
457,88.1604,0,88.1604
458,88.2792,0,88.2792
459,88.3964,0,88.3964
460,88.5081,0,88.5081
461,88.6172,0,88.6172
462,88.7247,0,88.7247
463,88.8302,0,88.8302
464,88.9338,0,88.9338
465,89.0358,0,89.0358
466,89.1363,0,89.1363
467,89.235,0,89.235
468,89.3319,0,89.3319
469,89.427,0,89.427
470,89.5192,0,89.5192
471,89.6081,0,89.6081
472,89.6955,0,89.6955
473,89.7814,0,89.7814
474,89.8655,0,89.8655
475,89.9474,0,89.9474
476,90.0271,0,90.0271
477,90.1041,0,90.1041
478,90.1745,0,90.1745
479,90.2437,0,90.2437
480,90.3115,0,90.3115
481,90.3789,0,90.3789
482,90.4459,0,90.4459
483,90.5113,0,90.5113
484,90.5754,0,90.5754
485,90.6352,0,90.6352
486,90.6926,0,90.6926
487,90.7487,0,90.7487
488,90.8036,0,90.8036
489,90.856,0,90.856
490,90.9071,0,90.9071
491,90.957,0,90.957
492,91.0057,0,91.0057
493,91.0519,0,91.0519
494,91.097,0,91.097
495,91.1407,0,91.1407
496,91.183,0,91.183
497,91.2217,0,91.2217
498,91.2594,0,91.2594
499,91.2961,0,91.2961
500,91.3315,0,91.3315
501,91.3642,0,91.3642
502,91.3958,0,91.3958
503,91.4264,0,91.4264
504,91.4558,0,91.4558
505,91.4857,0,91.4857
506,91.5147,0,91.5147
507,91.5429,0,91.5429
508,91.5703,0,91.5703
509,91.5936,0,91.5936
510,91.6154,0,91.6154
511,91.6363,0,91.6363
512,91.6561,0,91.6561
513,91.6747,0,91.6747
514,91.6923,0,91.6923
515,91.7092,0,91.7092
516,91.7254,0,91.7254
517,91.7401,0,91.7401
518,91.753,0.0001,91.7529
519,91.7652,0.0001,91.7651
520,91.7766,0.0001,91.7765
521,91.7871,0.0001,91.787
522,91.7958,0.0002,91.7956
523,91.8038,0.0002,91.8036
524,91.8111,0.0002,91.8109
525,91.8176,0.0003,91.8173
526,91.8222,0.0004,91.8218
527,91.8251,0.0007,91.8244
528,91.8273,0.0012,91.8261
529,91.8289,0.0021,91.8268
530,91.83,0.0034,91.8266
531,91.8333,0.0031,91.8302
532,91.836,0.0029,91.8331
533,91.8382,0.0026,91.8356
534,91.8399,0.0024,91.8375
535,91.8388,0.0022,91.8366
536,91.8358,0.0019,91.8339
537,91.8323,0.0017,91.8306
538,91.8283,0.0015,91.8268
539,91.8238,0.0013,91.8225
540,91.8177,0.0015,91.8162
541,91.811,0.0019,91.8091
542,91.8037,0.0024,91.8013
543,91.7959,0.003,91.7929
544,91.7876,0.0035,91.7841
545,91.7792,0.0036,91.7756
546,91.7704,0.0037,91.7667
547,91.7611,0.0037,91.7574
548,91.7513,0.0038,91.7475
549,91.7394,0.0049,91.7345
550,91.7242,0.0086,91.7156
551,91.7085,0.0154,91.6931
552,91.6923,0.0273,91.665
553,91.6756,0.0482,91.6274
554,91.6606,0.0563,91.6043
555,91.6475,0.0435,91.604
556,91.634,0.0336,91.6004
557,91.6202,0.026,91.5942
558,91.6062,0.0201,91.5861
559,91.5893,0.0204,91.5689
560,91.5696,0.0269,91.5427
561,91.5495,0.0356,91.5139
562,91.5292,0.0469,91.4823
563,91.5085,0.0618,91.4467
564,91.489,0.0708,91.4182
565,91.4714,0.0657,91.4057
566,91.4536,0.0609,91.3927
567,91.4355,0.0566,91.3789
568,91.4171,0.0526,91.3645
569,91.397,0.0527,91.3443
570,91.3731,0.063,91.3101
571,91.3488,0.0753,91.2735
572,91.3243,0.09,91.2343
573,91.2995,0.1075,91.192
574,91.2745,0.1282,91.1463
575,91.2503,0.1464,91.1039
576,91.2258,0.1671,91.0587
577,91.2011,0.1906,91.0105
578,91.1763,0.2173,90.959
579,91.1512,0.2477,90.9035
580,91.1264,0.2442,90.8822
581,91.1018,0.2187,90.8831
582,91.0771,0.1959,90.8812
583,91.0521,0.1756,90.8765
584,91.0271,0.1575,90.8696
585,91.0015,0.1447,90.8568
586,90.9744,0.1462,90.8282
587,90.9471,0.1478,90.7993
588,90.9197,0.1494,90.7703
589,90.8923,0.1509,90.7414
590,90.8648,0.1525,90.7123
591,90.8356,0.1649,90.6707
592,90.8053,0.1863,90.619
593,90.7749,0.2103,90.5646
594,90.7443,0.2375,90.5068
595,90.7136,0.268,90.4456
596,90.6827,0.3022,90.3805
597,90.6518,0.3293,90.3225
598,90.6208,0.3572,90.2636
599,90.5897,0.3874,90.2023
600,90.5584,0.4201,90.1383
601,90.5271,0.4554,90.0717
602,90.4956,0.49,90.0056
603,90.4633,0.4941,89.9692
604,90.431,0.4982,89.9328
605,90.3986,0.5023,89.8963
606,90.3662,0.5065,89.8597
607,90.3337,0.5106,89.8231
608,90.3013,0.5184,89.7829
609,90.2691,0.5409,89.7282
610,90.2369,0.5643,89.6726
611,90.2046,0.5886,89.616
612,90.1723,0.6139,89.5584
613,90.1399,0.6402,89.4997
614,90.107,0.672,89.435
615,90.0728,0.724,89.3488
616,90.0385,0.7799,89.2586
617,90.0041,0.8399,89.1642
618,89.9698,0.9042,89.0656
619,89.9354,0.9733,88.9621
620,89.9012,1.0405,88.8607
621,89.8683,1.0476,88.8207
622,89.8353,1.0547,88.7806
623,89.8024,1.0619,88.7405
624,89.7694,1.0691,88.7003
625,89.7364,1.0763,88.6601
626,89.7034,1.0835,88.6199
627,89.6674,1.1759,88.4915
628,89.6307,1.2999,88.3308
629,89.594,1.4366,88.1574
630,89.5573,1.5871,87.9702
631,89.5205,1.7529,87.7676
632,89.4838,1.9353,87.5485
633,89.4477,2.0833,87.3644
634,89.4126,2.1598,87.2528
635,89.3776,2.2388,87.1388
636,89.3426,2.3204,87.0222
637,89.3078,2.4047,86.9031
638,89.273,2.4918,86.7812
639,89.2381,2.5817,86.6564
640,89.203,2.6725,86.5305
641,89.1678,2.7658,86.402
642,89.1326,2.8621,86.2705
643,89.0975,2.9615,86.136
644,89.0624,3.0639,85.9985
645,89.0273,3.1696,85.8577
646,88.992,3.2783,85.7137
647,88.9557,3.3892,85.5665
648,88.9195,3.5034,85.4161
649,88.8833,3.6211,85.2622
650,88.8471,3.7424,85.1047
651,88.8108,3.8674,84.9434
652,88.7746,3.9961,84.7785
653,88.7382,4.0822,84.656
654,88.7014,4.0998,84.6016
655,88.6647,4.1174,84.5473
656,88.628,4.135,84.493
657,88.5913,4.1526,84.4387
658,88.5547,4.1702,84.3845
659,88.5181,4.1879,84.3302
660,88.4817,4.2623,84.2194
661,88.4455,4.3963,84.0492
662,88.4094,4.5341,83.8753
663,88.3733,4.6758,83.6975
664,88.3372,4.8214,83.5158
665,88.3012,4.9711,83.3301
666,88.2652,5.125,83.1402
667,88.2293,5.2824,82.9469
668,88.1934,5.443,82.7504
669,88.1576,5.6078,82.5498
670,88.1218,5.7772,82.3446
671,88.0861,5.9512,82.1349
672,88.0505,6.1298,81.9207
673,88.015,6.3133,81.7017
674,87.9792,6.5007,81.4785
675,87.9425,6.6893,81.2532
676,87.9059,6.8828,81.0231
677,87.8693,7.0813,80.788
678,87.8328,7.2849,80.5479
679,87.7964,7.4937,80.3027
680,87.76,7.7079,80.0521
681,87.7237,7.9275,79.7962
682,87.6869,7.9919,79.695
683,87.6499,8.0166,79.6333
684,87.6131,8.0413,79.5718
685,87.5763,8.066,79.5103
686,87.5396,8.0907,79.4489
687,87.5031,8.1154,79.3877
688,87.4666,8.1401,79.3265
689,87.4302,8.1648,79.2654
690,87.3939,8.1895,79.2044
691,87.3577,8.2142,79.1435
692,87.3215,8.2389,79.0826
693,87.2854,8.2636,79.0218
694,87.2494,8.2883,78.9611
695,87.2135,8.3129,78.9006
696,87.1776,8.3376,78.84
697,87.1415,8.4571,78.6844
698,87.105,8.6749,78.4301
699,87.0686,8.8976,78.171
700,87.0324,9.1254,77.907
701,86.9961,9.3584,77.6377
702,86.96,9.5966,77.3634
703,86.924,9.8402,77.0838
704,86.888,10.0892,76.7988
705,86.8525,10.3425,76.51
706,86.8175,10.5999,76.2176
707,86.7826,10.863,75.9196
708,86.7478,11.1318,75.616
709,86.713,11.4065,75.3065
710,86.6783,11.6871,74.9912
711,86.6438,11.9739,74.6699
712,86.6093,12.2668,74.3425
713,86.5739,12.4571,74.1168
714,86.5372,12.4856,74.0516
715,86.5005,12.5142,73.9863
716,86.4639,12.5427,73.9212
717,86.4275,12.5712,73.8563
718,86.3911,12.5997,73.7914
719,86.3548,12.6282,73.7266
720,86.3185,12.6566,73.6619
721,86.2826,12.7372,73.5454
722,86.2477,13.03,73.2177
723,86.2129,13.3286,72.8843
724,86.1782,13.6332,72.545
725,86.1436,13.9439,72.1997
726,86.1091,14.2607,71.8484
727,86.0747,14.5839,71.4908
728,86.0404,14.9135,71.1269
729,86.0061,15.2496,70.7565
730,85.971,15.3726,70.5984
731,85.9355,15.4025,70.533
732,85.9001,15.4324,70.4677
733,85.8648,15.4622,70.4026
734,85.8296,15.492,70.3376
735,85.7945,15.5218,70.2727
736,85.7595,15.5515,70.208
737,85.7245,15.5813,70.1432
738,85.6897,15.6109,70.0788
739,85.6562,15.9425,69.7137
740,85.6227,16.2803,69.3424
741,85.5894,16.6242,68.9652
742,85.5561,16.9744,68.5817
743,85.523,17.3311,68.1919
744,85.4899,17.6942,67.7957
745,85.4569,18.0639,67.393
746,85.4241,18.4404,66.9837
747,85.3912,18.7881,66.6031
748,85.358,18.8188,66.5392
749,85.3248,18.8495,66.4753
750,85.2917,18.8802,66.4115
751,85.2587,18.9108,66.3479
752,85.2259,18.9414,66.2845
753,85.1932,18.972,66.2212
754,85.1606,19.0026,66.158
755,85.1281,19.0331,66.095
756,85.0957,19.0636,66.0321
757,85.062,19.4376,65.6244
758,85.0284,19.8179,65.2105
759,84.9948,20.2047,64.7901
760,84.9614,20.5979,64.3635
761,84.9281,20.9978,63.9303
762,84.8948,21.4043,63.4905
763,84.8617,21.8176,63.0441
764,84.8287,22.2377,62.591
765,84.7957,22.6649,62.1308
766,84.763,22.8156,61.9474
767,84.7305,22.8459,61.8846
768,84.698,22.8762,61.8218
769,84.6657,22.9064,61.7593
770,84.6334,22.9366,61.6968
771,84.6013,22.9667,61.6346
772,84.5693,22.9969,61.5724
773,84.5375,23.0269,61.5106
774,84.5057,23.057,61.4487
775,84.4741,23.1253,61.3488
776,84.4436,23.5413,60.9023
777,84.4132,23.9638,60.4494
778,84.383,24.3928,59.9902
779,84.3528,24.8283,59.5245
780,84.3227,25.2704,59.0523
781,84.2928,25.7193,58.5735
782,84.2629,26.1749,58.088
783,84.2331,26.6374,57.5957
784,84.2035,27.1069,57.0966
785,84.1737,27.4486,56.7251
786,84.1436,27.4779,56.6657
787,84.1136,27.5072,56.6064
788,84.0837,27.5364,56.5473
789,84.0538,27.5657,56.4881
790,84.0241,27.5948,56.4293
791,83.9945,27.6239,56.3706
792,83.965,27.653,56.312
793,83.9355,27.6821,56.2534
794,83.9062,27.7111,56.1951
795,83.877,27.8254,56.0516
796,83.8481,28.2846,55.5635
797,83.8193,28.7502,55.0691
798,83.7906,29.2223,54.5683
799,83.762,29.7009,54.0611
800,83.7336,30.1862,53.5474
801,83.7052,30.6782,53.027
802,83.677,31.1769,52.5001
803,83.6489,31.6825,51.9664
804,83.6208,32.195,51.4258
805,83.5929,32.7145,50.8784
806,83.5638,32.7908,50.773
807,83.5346,32.8174,50.7172
808,83.5056,32.8439,50.6617
809,83.4766,32.8704,50.6062
810,83.4478,32.8969,50.5509
811,83.419,32.9233,50.4957
812,83.3903,32.9497,50.4406
813,83.3617,32.9761,50.3856
814,83.3332,33.0024,50.3308
815,83.3048,33.0286,50.2762
816,83.2766,33.1953,50.0813
817,83.2486,33.6936,49.555
818,83.2208,34.1982,49.0226
819,83.193,34.7091,48.4839
820,83.1653,35.2264,47.9389
821,83.1377,35.7501,47.3876
822,83.1103,36.2803,46.83
823,83.0829,36.817,46.2659
824,83.0556,37.3604,45.6952
825,83.0285,37.9104,45.1181
826,83.0014,38.4672,44.5342
827,82.9735,38.876,44.0975
828,82.9445,39.055,43.8895
829,82.9156,39.2343,43.6813
830,82.8868,39.414,43.4728
831,82.858,39.5941,43.2639
832,82.8294,39.7746,43.0548
833,82.8008,39.9555,42.8453
834,82.7723,40.1368,42.6355
835,82.7439,40.3185,42.4254
836,82.7156,40.5005,42.2151
837,82.6874,40.683,42.0044
838,82.6593,40.8658,41.7935
839,82.6312,41.049,41.5822
840,82.6032,41.2326,41.3706
841,82.5754,41.4166,41.1588
842,82.5476,41.601,40.9466
843,82.5199,41.7858,40.7341
844,82.4922,41.9709,40.5213
845,82.4647,42.1565,40.3082
846,82.4373,42.3424,40.0949
847,82.4099,42.5287,39.8812
848,82.3826,42.7154,39.6672
849,82.3554,42.9025,39.4529
850,82.3283,43.0899,39.2384
851,82.3012,43.2778,39.0234
852,82.2742,43.466,38.8082
853,82.2473,43.6545,38.5928
854,82.2205,43.8435,38.377
855,82.1938,44.0329,38.1609
856,82.1672,44.2226,37.9446
857,82.1407,44.4127,37.728
858,82.1143,44.6032,37.5111
859,82.0879,44.7941,37.2938
860,82.0616,44.9854,37.0762
861,82.0354,45.177,36.8584
862,82.0093,45.369,36.6403
863,81.9833,45.5614,36.4219
864,81.9574,45.7541,36.2033
865,81.9315,45.9473,35.9842
866,81.9057,46.1408,35.7649
867,81.88,46.3347,35.5453
868,81.8544,46.5289,35.3255
869,81.8289,46.7235,35.1054
870,81.8034,46.9185,34.8849
871,81.7781,47.1139,34.6642
872,81.7528,47.3096,34.4432
873,81.7275,47.5058,34.2217
874,81.7024,47.7022,34.0002
875,81.6774,47.8991,33.7783
876,81.6524,48.0963,33.5561
877,81.6275,48.2939,33.3336
878,81.6027,48.4918,33.1109
879,81.5779,48.6902,32.8877
880,81.5533,48.8889,32.6644
881,81.5288,49.088,32.4408
882,81.5043,49.2874,32.2169
883,81.4799,49.4872,31.9927
884,81.4556,49.6874,31.7682
885,81.4314,49.8879,31.5435
886,81.4072,50.0888,31.3184
887,81.3832,50.2901,31.0931
888,81.3592,50.4918,30.8674
889,81.3354,50.6938,30.6416
890,81.3116,50.8962,30.4154
891,81.2878,51.0989,30.1889
892,81.2642,51.302,29.9622
893,81.2406,51.5054,29.7352
894,81.2171,51.7093,29.5078
895,81.1937,51.9134,29.2803
896,81.1703,52.118,29.0523
897,81.1471,52.3229,28.8242
898,81.1239,52.5281,28.5958
899,81.1007,52.7337,28.367
900,81.0777,52.9397,28.138
901,81.0547,53.146,27.9087
902,81.0318,53.3527,27.6791
903,81.009,53.5597,27.4493
904,80.9862,53.7671,27.2191
905,80.9636,53.9748,26.9888
906,80.941,54.1829,26.7581
907,80.9184,54.3913,26.5271
908,80.896,54.6001,26.2959
909,80.8736,54.8093,26.0643
910,80.8513,55.0188,25.8325
911,80.8291,55.2286,25.6005
912,80.8069,55.4388,25.3681
913,80.7848,55.6493,25.1355
914,80.7628,55.8602,24.9026
915,80.7408,56.0715,24.6693
916,80.719,56.2831,24.4359
917,80.6972,56.495,24.2022
918,80.6754,56.7073,23.9681
919,80.6538,56.9199,23.7339
920,80.6322,57.1329,23.4993
921,80.6107,57.3462,23.2645
922,80.5893,57.5599,23.0294
923,80.5679,57.7739,22.794
924,80.5467,57.9883,22.5584
925,80.5254,58.203,22.3224
926,80.5043,58.4181,22.0862
927,80.4832,58.6334,21.8498
928,80.4622,58.8492,21.613
929,80.4413,59.0652,21.3761
930,80.4204,59.2817,21.1387
931,80.3996,59.4984,20.9012
932,80.3789,59.7155,20.6634
933,80.3582,59.9329,20.4253
934,80.3376,60.1507,20.1869
935,80.3171,60.3688,19.9483
936,80.2966,60.5872,19.7094
937,80.2762,60.806,19.4702
938,80.2559,61.0251,19.2308
939,80.2357,61.2445,18.9912
940,80.2155,61.4643,18.7512
941,80.1953,61.6844,18.5109
942,80.1753,61.9049,18.2704
943,80.1553,62.1257,18.0296
944,80.1354,62.3468,17.7886
945,80.1155,62.5682,17.5473
946,80.0957,62.79,17.3057
947,80.076,63.0121,17.0639
948,80.0564,63.2345,16.8219
949,80.0368,63.4573,16.5795
950,80.0172,63.6804,16.3368
951,79.9978,63.9038,16.094
952,79.9784,64.1275,15.8509
953,79.9591,64.3516,15.6075
954,79.9398,64.576,15.3638
955,79.9206,64.8008,15.1198
956,79.9015,65.0258,14.8757
957,79.8825,65.2512,14.6313
958,79.8635,65.477,14.3865
959,79.8446,65.703,14.1416
960,79.8257,65.9294,13.8963
961,79.8069,66.1561,13.6508
962,79.7882,66.3831,13.4051
963,79.7695,66.6104,13.1591
964,79.7509,66.8381,12.9128
965,79.7324,67.0661,12.6663
966,79.7139,67.2944,12.4195
967,79.6955,67.523,12.1725
968,79.6772,67.7519,11.9253
969,79.6589,67.9812,11.6777
970,79.6406,68.2108,11.4298
971,79.6225,68.4406,11.1819
972,79.6044,68.6708,10.9336
973,79.5863,68.9014,10.6849
974,79.5683,69.1322,10.4361
975,79.5504,69.3634,10.187
976,79.5326,69.5948,9.9378
977,79.5147,69.8266,9.6881
978,79.497,70.0587,9.4383
979,79.4793,70.2911,9.1882
980,79.4617,70.5238,8.9379
981,79.4441,70.7568,8.6873
982,79.4266,70.9902,8.4364
983,79.4092,71.2238,8.1854
984,79.3918,71.4578,7.934
985,79.3745,71.692,7.6825
986,79.3572,71.9266,7.4306
987,79.34,72.1615,7.1785
988,79.3229,72.3967,6.9262
989,79.3058,72.6322,6.6736
990,79.2887,72.868,6.4207
991,79.2718,73.1041,6.1677
992,79.2548,73.3405,5.9143
993,79.238,73.5773,5.6607
994,79.2212,73.8143,5.4069
995,79.2045,74.0516,5.1529
996,79.1878,74.2893,4.8985
997,79.1712,74.5272,4.644
998,79.1546,74.7655,4.3891
999,79.1381,75.004,4.1341
1000,79.1217,75.2429,3.8788
1001,79.1053,75.2976,3.8077
1002,79.089,75.3595,3.7295
1003,79.0728,75.4293,3.6435
1004,79.0566,75.5023,3.5543
1005,79.0405,75.5705,3.47
1006,79.0244,75.6263,3.3981
1007,79.0084,75.6667,3.3417
1008,78.9924,75.6956,3.2968
1009,78.9765,75.7234,3.2531
1010,78.9607,75.763,3.1977
1011,78.9449,75.8248,3.1201
1012,78.9292,75.9121,3.0171
1013,78.9135,76.0182,2.8953
1014,78.8978,76.128,2.7698
1015,78.8823,76.2226,2.6597
1016,78.8667,76.2865,2.5802
1017,78.8513,76.3134,2.5379
1018,78.8359,76.3104,2.5255
1019,78.8205,76.2958,2.5247
1020,78.8052,76.2944,2.5108
1021,78.7899,76.3282,2.4617
1022,78.7747,76.4094,2.3653
1023,78.7596,76.5345,2.2251
1024,78.7445,76.6848,2.0597
1025,78.7294,76.8311,1.8983
1026,78.7144,76.8951,1.8193
1027,78.6995,76.9259,1.7736
1028,78.6846,76.9232,1.7614
1029,78.6698,76.8937,1.7761
1030,78.655,76.8488,1.8062
1031,78.6402,76.8026,1.8376
1032,78.6256,76.7688,1.8568
1033,78.6109,76.7581,1.8528
1034,78.5965,76.7767,1.8198
1035,78.5821,76.8246,1.7575
1036,78.5677,76.8963,1.6714
1037,78.5534,76.9824,1.571
1038,78.5392,77.0707,1.4685
1039,78.525,77.1492,1.3758
1040,78.5108,77.2083,1.3025
1041,78.4967,77.2421,1.2546
1042,78.4827,77.25,1.2327
